1106,210,2.81,Law
1107,272,2.99,Computer Science
1108,136,3.93,Business
1109,599,3.94,Law
1110,60,3.7,Business
1111,510,2.63,Arts
1112,676,3.93,Computer Science
1113,515,3.38,Medicine
1114,15,2.79,Engineering
1115,614,3.4,Arts
1116,255,2.03,Medicine
1117,737,2.29,Mathematics
1118,722,3.66,Business
1119,535,3.29,Medicine
1120,235,2.73,Engineering
1121,131,3,Engineering
1122,670,3.81,Law
1123,685,3.26,Law
1124,17,2.8,Mathematics
1125,882,2.24,Business
1126,954,2.59,Engineering
1127,826,3.96,Computer Science
1128,992,2.87,Arts
1129,878,2.94,Business
1130,185,3,Business
1131,391,3.77,Medicine
1132,423,3.21,Business
1133,846,3.39,Mathematics
1134,442,2.78,Arts
1135,696,2.06,Computer Science
1136,655,3.86,Medicine
1137,556,3.9,Arts
1138,12,3.9,Law
1139,520,3.89,Business
1140,80,3.63,Mathematics
1141,809,3.37,Engineering
1142,674,3.69,Law
1143,302,3.2,Engineering
1144,216,2.27,Arts
1145,248,2.78,Computer Science
1146,541,3.94,Engineering
1147,272,2.7,Mathematics
1148,133,3.74,Arts
1149,5,2.19,Medicine
1150,756,2.67,Business
1151,542,2.7,Computer Science
1152,629,2.1,Mathematics
1153,690,2.24,Mathematics
1154,773,2.39,Computer Science
1155,747,3.68,Medicine
1156,141,2.13,Computer Science
1157,483,2.6,Arts
1158,305,2.02,Computer Science
1159,345,3.39,Computer Science
1160,562,3.24,Computer Science
1161,270,3.29,Arts
1162,108,2.75,Law
1163,558,2.42,Business
1164,474,3.44,Engineering
1165,82,3.62,Law
1166,638,2.28,Computer Science
1167,84,2.97,Medicine
1168,290,2.5,Mathematics
1169,71,2.34,Medicine
1170,175,3.47,Arts
1171,828,3.08,Business
1172,842,2.43,Computer Science
1173,463,2.62,Arts
1174,849,3.93,Engineering
1175,395,3.7,Business
1176,866,3.76,Business
1177,91,2.92,Arts
1178,469,3.25,Law
1179,863,2.75,Mathematics
1180,434,2.16,Medicine
1181,249,2.8,Law
1182,644,3.19,Business
1183,681,2.57,Medicine
1184,955,3.7,Business
1185,572,2.3,Mathematics
1186,881,2.73,Business
1187,849,2.25,Business
1188,241,2.81,Engineering
1189,702,2.08,Medicine
1190,496,2.55,Engineering
1191,340,2.8,Medicine
1192,793,2.96,Mathematics
1193,744,3.09,Mathematics
1194,471,2.55,Engineering
1195,463,3.05,Engineering
1196,801,3.02,Engineering
1197,275,2.63,Mathematics
1198,825,3.66,Mathematics
1199,15,3.09,Arts
1200,41,2.66,Engineering
1201,965,3.89,Law
1202,208,3.69,Law
1203,60,3.97,Business
1204,365,3.38,Computer Science
1205,240,2.76,Engineering
1206,608,2.56,Computer Science
1207,790,3.33,Computer Science
1208,939,3.96,Business
1209,160,3.25,Computer Science
1210,397,3.76,Mathematics
1211,934,2.66,Computer Science
1212,794,2.81,Mathematics
1213,500,3.81,Mathematics
1214,209,3.51,Law
1215,133,3.96,Mathematics
1216,381,3.55,Computer Science
1217,433,2.9,Medicine
1218,609,3.06,Engineering
1219,731,3.8,Engineering
1220,389,3.1,Computer Science
1221,997,2.51,Business
1222,583,2.87,Medicine
1223,432,3.03,Business
1224,274,2.19,Business
1225,351,3.49,Computer Science
1226,134,2.22,Arts
1227,66,2.81,Computer Science
1228,639,3.61,Law
1229,205,2.94,Arts
1230,298,3.68,Mathematics
1231,117,2.68,Medicine
1232,948,3.92,Arts
1233,267,2.42,Computer Science
1234,794,2.08,Computer Science
1235,149,3.74,Business
1236,194,3.5,Computer Science
1237,680,2.46,Mathematics
1238,824,3.97,Law
1239,886,3,Computer Science
1240,179,3.9,Engineering
1241,148,3.01,Engineering
1242,465,2.94,Business
1243,976,2.9,Arts
1244,569,2.67,Arts
1245,5,3.07,Engineering
1246,526,2.91,Law
1247,280,2.07,Medicine
1248,499,2.52,Mathematics
1249,836,2.43,Mathematics
1250,436,3.73,Mathematics
1251,816,3.2,Law
1252,216,3.53,Engineering
1253,687,3.91,Mathematics
1254,828,3.29,Law
1255,969,3.97,Medicine
1256,515,2.62,Arts
1257,887,2.37,Engineering
1258,137,2.81,Computer Science
1259,978,2.94,Mathematics
1260,612,3.79,Medicine
1261,595,3.12,Medicine
1262,280,2.58,Medicine
1263,132,3.49,Arts
1264,393,3.01,Law
1265,481,2.32,Business
1266,513,3.15,Mathematics
1267,628,3.82,Computer Science
1268,419,3.69,Mathematics
1269,202,3.17,Engineering
1270,652,2.75,Law
1271,658,2.17,Medicine
1272,462,2.94,Mathematics
1273,778,3.5,Arts
1274,202,2.72,Medicine
1275,914,2.47,Law
1276,152,3.86,Engineering
1277,897,3.64,Computer Science
1278,222,3.28,Medicine
1279,79,2.27,Mathematics
1280,200,2.29,Mathematics
1281,762,2.21,Arts
1282,99,3.23,Arts
1283,978,2.23,Business
1284,912,3.69,Arts
1285,213,3.99,Business
1286,143,2.73,Computer Science
1287,702,2.91,Engineering
1288,389,3.42,Business
1289,813,3.87,Medicine
1290,374,3.79,Law
1291,52,2.12,Mathematics
1292,967,2.34,Medicine
1293,624,3.51,Mathematics
1294,135,3.38,Engineering
1295,411,2.27,Arts
1296,985,3,Law
1297,470,3.56,Medicine
1298,112,2.44,Law
1299,525,3.74,Business
1300,785,2.11,Engineering
1301,745,3.56,Medicine
1302,44,3.23,Arts
1303,397,2.63,Law
1304,986,3.44,Arts
1305,585,3.56,Law
1306,261,3.87,Medicine
1307,743,2.74,Engineering
1308,545,3.37,Computer Science
1309,388,3.21,Medicine
1310,476,3.05,Arts
1311,410,3.78,Computer Science
1312,580,2.01,Engineering
1313,16,2.56,Arts
1314,997,3.08,Engineering
1315,662,2.36,Law
1316,804,3.82,Medicine
1317,102,3.3,Engineering
1318,186,2.96,Arts
1319,951,3.63,Medicine
1320,931,2.9,Mathematics
1321,25,3.12,Arts
1322,72,2.01,Arts
1323,593,2.73,Mathematics
1324,573,2.28,Mathematics
1325,18,3.38,Computer Science
1326,754,2.96,Business
1327,570,2.6,Engineering
1328,332,2.94,Engineering
1329,889,2.42,Computer Science
1330,569,3.85,Law
1331,97,2.11,Engineering
1332,727,3.73,Mathematics
1333,831,3.02,Computer Science
1334,12,3.24,Engineering
1335,11,2.61,Engineering
1336,909,3.93,Arts
1337,163,2.56,Computer Science
1338,283,3.18,Mathematics
1339,729,3.99,Law
1340,872,3.76,Engineering
1341,835,3.07,Law
1342,241,3.98,Business
1343,857,3.4,Computer Science
1344,45,2.42,Computer Science
1345,970,2.81,Computer Science
1346,593,2.67,Mathematics
1347,255,2.69,Mathematics
1348,67,3.52,Arts
1349,918,3.17,Computer Science
1350,614,2.08,Arts
1351,974,3.75,Mathematics
1352,603,2.59,Business
1353,42,3.99,Medicine
1354,788,3.91,Arts
1355,816,3.88,Engineering
1356,786,3.62,Computer Science
1357,384,2.44,Medicine
1358,589,3.07,Arts
1359,234,2.45,Law
1360,966,2.52,Mathematics
1361,714,3.22,Law
1362,485,2.08,Engineering
1363,733,3.94,Medicine
1364,774,3.84,Business
1365,39,2.76,Arts
1366,11,3.03,Law
1367,624,2.93,Law
1368,409,3.76,Arts
1369,108,3.38,Law
1370,94,2.56,Business
1371,823,2.89,Law
1372,84,2.86,Arts
1373,58,3.92,Computer Science
1374,293,2.35,Law
1375,16,2.18,Arts
1376,991,3.76,Computer Science
1377,477,3.79,Law
1378,838,3.74,Law
1379,605,3.02,Arts
1380,992,3.32,Engineering
1381,969,3.13,Engineering
1382,165,2.14,Medicine
1383,437,3.19,Engineering
1384,727,2.03,Business
1385,656,2.65,Medicine
1386,786,3.86,Engineering
1387,403,2.61,Computer Science
1388,940,3.88,Mathematics
1389,386,2.5,Arts
1390,954,2.63,Engineering
1391,138,3.26,Computer Science
1392,716,3.52,Mathematics
1393,814,3,Medicine
1394,722,3.76,Arts
1395,531,2.08,Engineering
1396,806,3.84,Medicine
1397,293,2.39,Engineering
1398,475,3.77,Medicine
1399,880,2.8,Engineering
1400,462,3.67,Mathematics
1401,813,3.34,Computer Science
1402,373,2.35,Business
1403,162,3.84,Mathematics
1404,642,2.49,Computer Science
1405,44,2.49,Arts
1406,865,3.63,Engineering
1407,83,2.21,Business
1408,892,2.44,Mathematics
1409,636,3.01,Business
1410,539,3.66,Arts
1411,816,2.29,Arts
1412,862,3.1,Business
1413,519,3.42,Arts
1414,411,3.72,Arts
1415,341,3.87,Engineering
1416,711,3.57,Computer Science
1417,624,3.31,Law
1418,89,2.87,Medicine
1419,640,2.22,Business
1420,230,3.42,Medicine
1421,18,3.99,Business
1422,801,3.47,Business
1423,673,2.03,Computer Science
1424,864,2.99,Mathematics
1425,890,3.23,Mathematics
1426,281,3.38,Business
1427,910,3.44,Business
1428,422,3.12,Computer Science
1429,678,2.45,Arts
1430,772,3.88,Mathematics
1431,876,3.39,Law
1432,702,2.47,Medicine
1433,338,2.64,Business
1434,266,3.84,Computer Science
1435,803,3.77,Business
1436,355,2.81,Mathematics
1437,360,2.08,Computer Science
1438,791,2.1,Medicine
1439,217,2.57,Engineering
1440,321,3.26,Mathematics
1441,850,3.17,Arts
1442,719,3.27,Engineering
1443,665,3.43,Computer Science
1444,992,2.04,Business
1445,693,2.21,Arts
1446,212,2.72,Mathematics
1447,785,2.31,Medicine
1448,953,2.15,Mathematics
1449,203,3.28,Law
1450,717,3.63,Arts
1451,985,3.51,Business
1452,916,3.63,Engineering
1453,896,3.33,Computer Science
1454,153,3.47,Engineering
1455,682,2.54,Mathematics
1456,429,3.99,Arts
1457,753,2.37,Law
1458,287,2.43,Business
1459,757,2.58,Computer Science
1460,321,3.95,Business
1461,436,3.98,Business
1462,592,3.59,Law
1463,496,3.26,Arts
1464,604,3.04,Engineering
1465,149,3.94,Business
1466,542,3.39,Mathematics
1467,635,3.89,Mathematics
1468,899,2.63,Business
1469,482,2.67,Business
1470,326,3.71,Computer Science
1471,939,2.3,Business
1472,29,3.89,Mathematics
1473,259,3.01,Business
1474,698,3.85,Arts
1475,929,2.67,Mathematics
1476,75,3.43,Business
1477,557,2.97,Law
1478,581,3.25,Law
1479,498,3.01,Mathematics
1480,416,3.93,Business
1481,879,3.38,Law
1482,722,2.5,Arts
1483,751,3.82,Computer Science
1484,340,2.59,Law
1485,308,2.74,Mathematics
1486,704,2.2,Law
1487,884,3.8,Engineering
1488,615,2.57,Arts
1489,241,2.52,Law
1490,253,3.84,Computer Science
1491,936,3.61,Engineering
1492,220,2.28,Mathematics
1493,397,3.54,Mathematics
1494,986,3.83,Business
1495,336,2.16,Arts
1496,729,3.65,Law
1497,714,3.09,Business
1498,29,3.34,Arts
1499,494,2.99,Mathematics
1500,959,3.4,Engineering
1501,998,2.07,Law
1502,724,3.53,Mathematics
1503,502,2.07,Computer Science
1504,154,2.91,Arts
1505,992,2.3,Mathematics
1506,231,3.65,Mathematics
1507,102,2.63,Computer Science
1508,827,2.91,Business
1509,177,2.86,Mathematics
1510,693,3.55,Business
1511,984,2.96,Engineering
1512,927,3.58,Engineering
1513,232,2.15,Medicine
1514,12,2.38,Medicine
1515,186,3.1,Engineering
1516,761,3.89,Law
1517,932,2.15,Business
1518,266,2.09,Computer Science
1519,902,2.31,Mathematics
1520,135,3.28,Mathematics
1521,757,2.8,Engineering
1522,31,3.65,Law
1523,859,2.14,Computer Science
1524,456,2.39,Medicine
1525,259,2.6,Computer Science
1526,104,3.25,Engineering
1527,431,3.37,Business
1528,382,2.25,Engineering
1529,469,3.89,Mathematics
1530,513,2.68,Mathematics
1531,941,3.43,Arts
1532,950,3.05,Law
1533,946,2.45,Law
1534,207,3.69,Law
1535,647,3.64,Arts
1536,447,2.79,Arts
1537,783,3.18,Business
1538,89,2.52,Law
1539,195,3.38,Engineering
1540,414,2.62,Arts
1541,122,3.69,Engineering
1542,462,2.43,Medicine
1543,116,2.03,Law
1544,196,2.54,Arts
1545,36,2.38,Arts
1546,67,3.02,Business
1547,645,2.41,Engineering
1548,281,3.53,Business
1549,479,2.48,Business
1550,11,3.41,Engineering
1551,968,3.16,Medicine
1552,730,3.97,Engineering
1553,322,4,Medicine
1554,668,3.74,Business
1555,240,3.52,Medicine
1556,60,2.77,Law
1557,650,3.51,Medicine
1558,562,3.91,Medicine
1559,679,2.05,Arts
1560,165,3.08,Arts
1561,831,2.44,Mathematics
1562,189,3.12,Business
1563,487,2.93,Engineering
1564,981,3.15,Medicine
1565,92,3.1,Law
1566,806,3.92,Arts
1567,888,3.1,Engineering
1568,289,3.69,Law
1569,509,2.64,Medicine
1570,75,2.88,Engineering
1571,557,2.94,Mathematics
1572,428,2.56,Law
1573,385,2.76,Computer Science
1574,53,3.2,Law
1575,175,3.16,Law
1576,673,3.27,Medicine
1577,579,2.7,Engineering
1578,474,2.63,Medicine
1579,911,3.22,Medicine
1580,361,2.27,Computer Science
1581,270,2.51,Mathematics
1582,407,2.08,Law
1583,124,2.15,Engineering
1584,694,2.49,Mathematics
1585,376,2.04,Business
1586,392,2.49,Arts
1587,182,3.31,Mathematics
1588,36,2.12,Medicine
1589,212,2.87,Medicine
1590,896,3.83,Medicine
1591,948,3.58,Medicine
1592,134,2.61,Arts
1593,865,3.85,Business
1594,924,2.66,Computer Science
1595,690,2.15,Business
1596,678,3.99,Arts
1597,926,3.74,Engineering
1598,491,2.93,Computer Science
1599,849,3.33,Computer Science
1600,841,3.34,Engineering
1601,988,2.39,Law
1602,438,2.4,Medicine
1603,839,2.94,Arts
1604,46,3.82,Engineering
1605,668,2.02,Business
1606,401,3.57,Business
1607,488,2.12,Law
1608,432,2.96,Engineering
1609,428,3.28,Arts
1610,748,3.37,Law
1611,828,2.12,Law
1612,572,2.84,Law
1613,517,3.17,Computer Science
1614,965,2.13,Computer Science
1615,462,2.27,Medicine
1616,966,3.33,Arts
1617,903,3.04,Business
1618,181,2.32,Business
1619,145,3.07,Medicine
1620,827,3.83,Business
1621,265,2.03,Law
1622,735,3.29,Medicine
1623,406,2.15,Medicine
1624,813,2.01,Engineering
1625,969,2.3,Computer Science
1626,955,2.85,Arts
1627,848,3.6,Arts
1628,484,2.56,Computer Science
1629,482,3.25,Law
1630,237,2.82,Arts
1631,525,2.47,Business
1632,339,3.03,Business
1633,268,3.59,Arts
1634,932,3.66,Mathematics
1635,266,3.69,Mathematics
1636,528,2.68,Engineering
1637,92,3.59,Arts
1638,248,2.42,Medicine
1639,19,3.48,Law
1640,872,3.9,Medicine
1641,390,2.03,Computer Science
1642,388,2.88,Law
1643,926,3.3,Law
1644,615,3.4,Business
1645,95,2.35,Law
1646,430,3.94,Engineering
1647,795,3.23,Arts
1648,941,2.33,Medicine
1649,725,2.04,Business
1650,37,3.57,Mathematics
1651,393,2.16,Business
1652,573,2.28,Engineering
1653,291,3.15,Engineering
1654,874,3.21,Engineering
1655,303,3.37,Engineering
1656,756,2.79,Mathematics
1657,917,3.55,Medicine
1658,401,3.95,Engineering
1659,823,2.54,Business
1660,344,3.41,Business
1661,863,3.86,Mathematics
1662,518,3.37,Law
1663,377,3.36,Arts
1664,931,2.45,Business
1665,818,3.07,Business
1666,165,3.13,Mathematics
1667,13,3.4,Medicine
1668,25,3.99,Law
1669,736,2.07,Business
1670,123,2.13,Computer Science
1671,129,2.16,Business
1672,817,3.49,Arts
1673,634,2.27,Arts
1674,547,3.24,Law
1675,595,2.65,Law
1676,309,2.91,Engineering
1677,436,2.43,Medicine
1678,182,3.73,Arts
1679,588,3.17,Computer Science
1680,616,3.89,Computer Science
1681,744,3.15,Engineering
1682,815,2.25,Medicine
1683,43,2.34,Medicine
1684,404,3.98,Law
1685,929,3.45,Business
1686,605,2.1,Computer Science
1687,656,3.41,Computer Science
1688,766,2.82,Mathematics
1689,590,2.61,Computer Science
1690,263,2.31,Computer Science
1691,70,3.68,Mathematics
1692,661,2.13,Arts
1693,292,2.58,Medicine
1694,214,2.61,Business
1695,872,2.32,Arts
1696,822,3.02,Medicine
1697,147,2.02,Engineering
1698,25,2.6,Computer Science
1699,323,3.87,Business
1700,996,2.62,Medicine
1701,109,2.72,Engineering
1702,693,2.95,Computer Science
1703,251,3.12,Engineering
1704,482,3.62,Mathematics
1705,715,2.38,Engineering
1706,816,3.74,Arts
1707,682,3.52,Engineering
1708,175,3.45,Arts
1709,347,2.17,Law
1710,170,2.04,Arts
1711,2,3.19,Mathematics
1712,646,3.73,Mathematics
1713,639,3.17,Engineering
1714,558,2.43,Medicine
1715,706,2.18,Engineering
1716,362,3.4,Engineering
1717,721,3.44,Medicine
1718,296,2.35,Computer Science
1719,570,2.06,Business
1720,590,2.82,Law
1721,202,3.17,Computer Science
1722,289,3.41,Engineering
1723,62,3.62,Computer Science
1724,502,3.22,Business
1725,780,2.22,Mathematics
1726,126,3.37,Computer Science
1727,992,3.97,Business
1728,49,3.81,Computer Science
1729,600,3.74,Arts
1730,846,2.6,Engineering
1731,773,3.5,Business
1732,179,3.7,Law
1733,581,3.36,Engineering
1734,879,2.5,Arts
1735,928,3.91,Mathematics
1736,493,2.9,Computer Science
1737,433,2.26,Engineering
1738,993,2.22,Computer Science
1739,572,3.3,Computer Science
1740,302,2.88,Engineering
1741,964,2.19,Business
1742,761,3.48,Business
1743,990,3.6,Engineering
1744,169,3.45,Business
1745,977,2.4,Medicine
1746,963,3.38,Computer Science
1747,269,2.02,Engineering
1748,364,2.61,Law
1749,624,2.8,Arts
1750,100,3.67,Mathematics
1751,914,2.78,Engineering
1752,215,2.02,Engineering
1753,995,2.7,Computer Science
1754,625,3,Arts
1755,97,3.9,Computer Science
1756,819,3.88,Law
1757,630,2.36,Mathematics
1758,548,2.37,Business
1759,337,2.33,Engineering
1760,359,3.58,Computer Science
1761,290,2.01,Mathematics
1762,396,2.25,Law
1763,901,3.08,Law
1764,816,2.5,Mathematics
1765,360,2.18,Medicine
1766,347,2.72,Engineering
1767,124,2.55,Law
1768,552,3.02,Mathematics
1769,653,3.96,Business
1770,538,2.25,Computer Science
1771,654,2.75,Computer Science
1772,864,3.86,Medicine
1773,907,3.75,Business
1774,422,2.79,Law
1775,336,3.4,Mathematics
1776,503,2.18,Medicine
1777,57,3.43,Law
1778,662,3.95,Law
1779,879,3.07,Engineering
1780,912,3,Arts
1781,717,2.37,Mathematics
1782,76,3.27,Law
1783,466,3.18,Computer Science
1784,285,3.3,Law
1785,722,2.05,Medicine
1786,386,3.1,Mathematics
1787,950,3.19,Law
1788,770,2.42,Mathematics
1789,259,2.42,Computer Science
1790,477,2.55,Computer Science
1791,696,3.42,Medicine
1792,840,3.21,Computer Science
1793,11,3.69,Business
1794,972,2.59,Business
1795,672,3.82,Arts
1796,260,3.49,Mathematics
1797,393,2.79,Business
1798,600,2.19,Medicine
1799,369,2.51,Law
1800,184,3.91,Business
1801,16,2.62,Arts
1802,977,2.66,Mathematics
1803,756,2.38,Engineering
1804,506,3.61,Engineering
1805,86,2.55,Medicine
1806,711,2.66,Arts
1807,10,2.83,Business
1808,477,2.87,Arts
1809,164,2.82,Computer Science
1810,24,3.01,Arts
1811,576,3.63,Business
1812,312,3.64,Medicine
1813,238,3.6,Computer Science
1814,462,2.2,Arts
1815,462,3.6,Engineering
1816,857,2.24,Business
1817,238,2.25,Medicine
1818,22,3.9,Law
1819,180,3.64,Business
1820,818,3.1,Arts
1821,559,3.75,Mathematics
1822,791,3.98,Medicine
1823,736,3.22,Engineering
1824,730,3.23,Computer Science
1825,499,3.51,Arts
1826,475,2.46,Medicine
1827,749,2.33,Computer Science
1828,716,3.52,Mathematics
1829,339,2.69,Medicine
1830,531,2.27,Law
1831,692,2.63,Arts
1832,162,2.72,Medicine
1833,992,3.93,Engineering
1834,797,3.4,Mathematics
1835,61,3.06,Medicine
1836,85,3.94,Arts
1837,547,3.81,Medicine
1838,490,3.02,Computer Science
1839,5,3.81,Computer Science
1840,76,2.81,Mathematics
1841,253,2.46,Law
1842,7,2.47,Business
1843,681,3.32,Mathematics
1844,642,3,Law
1845,473,3.32,Mathematics
1846,138,3.37,Business
1847,358,2.04,Engineering
1848,812,2.11,Computer Science
1849,838,3.07,Business
1850,603,2.38,Medicine
1851,163,3.27,Engineering
1852,318,3.1,Arts
1853,458,3.17,Business
1854,253,2.6,Mathematics
1855,201,3.28,Law
1856,532,3.66,Business
1857,741,4,Law
1858,675,3.68,Mathematics
1859,165,3.11,Mathematics
1860,232,2.39,Law
1861,328,3.36,Computer Science
1862,238,3.88,Engineering
1863,120,2.42,Law
1864,950,2.51,Computer Science
1865,863,2.3,Computer Science
1866,895,3.47,Law
1867,881,2.81,Engineering
1868,619,2.13,Medicine
1869,250,3.75,Mathematics
1870,336,3.12,Business
1871,284,2.66,Computer Science
1872,198,2.69,Business
1873,416,2.58,Engineering
1874,732,2.91,Medicine
1875,395,2.67,Arts
1876,938,3.1,Mathematics
1877,151,3.55,Mathematics
1878,798,3.35,Medicine
1879,265,2.59,Engineering
1880,220,3.06,Medicine
1881,216,3.68,Mathematics
1882,315,2.14,Arts
1883,668,2.16,Computer Science
1884,216,3.11,Medicine
1885,335,3.28,Law
1886,359,2.42,Law
1887,626,3.49,Engineering
1888,161,3.29,Mathematics
1889,815,3.85,Mathematics
1890,610,2.34,Medicine
1891,511,3.5,Arts
1892,918,2.17,Engineering
1893,157,3.13,Medicine
1894,162,3.1,Engineering
1895,42,2.78,Law
1896,180,3.69,Arts
1897,303,2.01,Computer Science
1898,330,3.04,Arts
1899,563,2.43,Computer Science
1900,764,3.49,Mathematics
1901,429,2.09,Business
1902,350,3.66,Law
1903,120,3.68,Mathematics
1904,75,3.67,Law
1905,674,2.31,Law
1906,661,3.26,Arts
1907,123,2.03,Computer Science
1908,653,3.7,Business
1909,182,3.45,Business
1910,921,3.06,Business
1911,890,3.46,Mathematics
1912,789,2.19,Engineering
1913,257,3.06,Arts
1914,954,2.58,Arts
1915,837,3.95,Mathematics
1916,757,3.71,Law
1917,598,3.47,Arts
1918,583,3.87,Arts
1919,269,2.69,Engineering
1920,493,3.8,Arts
1921,180,2.65,Computer Science
1922,791,3.47,Mathematics
1923,149,3.47,Business
1924,518,2.04,Engineering
1925,148,2.72,Engineering
1926,844,2.04,Law
1927,680,3.99,Arts
1928,9,2.24,Business
1929,178,3.09,Mathematics
1930,796,3.58,Computer Science
1931,395,2.4,Mathematics
1932,628,2.97,Business
1933,608,3.21,Mathematics
1934,331,2.32,Medicine
1935,856,3.56,Business
1936,56,2.6,Computer Science
1937,207,2.42,Computer Science
1938,105,3.12,Computer Science
1939,547,2.82,Engineering
1940,721,3.84,Mathematics
1941,793,3.76,Engineering
1942,881,2.97,Medicine
1943,355,2.72,Business
1944,659,2.65,Arts
1945,489,2.54,Law
1946,799,3.09,Medicine
1947,593,3.61,Mathematics
1948,503,2.62,Arts
1949,50,2.38,Mathematics
1950,87,2.95,Arts
1951,703,2.14,Medicine
1952,303,3.4,Business
1953,1,3.04,Law
1954,381,2.99,Arts
1955,954,2.6,Engineering
1956,650,3.81,Engineering
1957,648,2.18,Medicine
1958,362,3.74,Law
1959,381,2.75,Law
1960,666,3.76,Mathematics
1961,162,3.46,Arts
1962,19,2.21,Medicine
1963,974,3.66,Law
1964,840,3.36,Law
1965,243,2.06,Engineering
1966,129,2.27,Medicine
1967,176,3.27,Arts
1968,409,3.33,Arts
1969,792,3.49,Engineering
1970,943,3.44,Mathematics
1971,84,3.32,Computer Science
1972,376,3.53,Computer Science
1973,222,3.15,Law
1974,325,2.52,Business
1975,451,3.82,Engineering
1976,416,2.04,Business
1977,657,2.73,Law
1978,445,3.46,Mathematics
1979,618,2.85,Engineering
1980,325,2.05,Arts
1981,523,2.13,Mathematics
1982,166,3.3,Engineering
1983,708,3.93,Medicine
1984,743,3.1,Business
1985,659,3.01,Engineering
1986,871,2.64,Business
1987,238,2.51,Mathematics
1988,983,2.04,Law
1989,913,2.55,Engineering
1990,13,2.9,Computer Science
1991,731,2.4,Business
1992,257,2.17,Arts
1993,514,3.44,Arts
1994,210,3.79,Engineering
1995,484,3.87,Arts
1996,365,3.24,Mathematics
1997,225,2.11,Arts
1998,996,3.48,Business
1999,194,2.22,Mathematics
2000,196,3.34,Engineering
2001,400,3.56,Business
2002,772,3.45,Engineering
2003,57,3.9,Arts
2004,969,3.48,Mathematics
2005,625,3.39,Engineering
2006,213,2.52,Law
2007,279,3.85,Engineering
2008,756,2.36,Medicine
2009,380,3.81,Engineering
2010,117,2.63,Medicine
2011,898,2.26,Business
2012,451,3.65,Medicine
2013,599,2,Mathematics
2014,410,3.66,Business
2015,893,2.52,Engineering
2016,367,3.77,Business
2017,775,3.38,Arts
2018,996,3.33,Law
2019,812,2.73,Engineering
2020,929,2.12,Mathematics
2021,113,3.66,Medicine
2022,960,2.34,Law
2023,164,2.74,Computer Science
2024,4,3.2,Law
2025,630,2.96,Engineering
2026,23,2.4,Mathematics
2027,921,2.28,Mathematics
2028,745,2.25,Law
2029,602,3.73,Law
2030,988,2.06,Arts
2031,767,3.95,Business
2032,92,2.4,Law
2033,469,2.22,Medicine
2034,970,3.15,Mathematics
2035,155,2.16,Medicine
2036,819,3.2,Arts
2037,627,3.7,Law
2038,207,2.1,Law
2039,81,3.6,Arts
2040,615,2.79,Engineering
2041,483,2.32,Computer Science
2042,965,2.35,Computer Science
2043,592,3.84,Business
2044,407,2.22,Medicine
2045,103,3.73,Engineering
2046,240,3.09,Medicine
2047,265,2.08,Engineering
2048,33,2.93,Arts
2049,35,3.63,Business
2050,249,3.45,Arts
2051,1000,2.98,Medicine
2052,50,3.72,Mathematics
2053,280,2.24,Business
2054,984,3.82,Law
2055,754,3.69,Mathematics
2056,152,3.42,Engineering
2057,659,3.64,Engineering
2058,551,3.09,Business
2059,701,3.35,Arts
2060,537,3.12,Business
2061,756,2.71,Arts
2062,735,3.14,Business
2063,230,2.51,Arts
2064,665,2.88,Computer Science
2065,923,2.56,Business
2066,288,2.25,Arts
2067,395,2.64,Law
2068,453,3.7,Medicine
2069,620,2.76,Mathematics
2070,33,3.5,Mathematics
2071,915,2.35,Mathematics
2072,363,2.85,Medicine
2073,111,2.23,Business
2074,121,2.28,Business
2075,16,3.23,Engineering
2076,739,3.21,Arts
2077,523,2.43,Business
2078,715,2.95,Medicine
2079,714,3.73,Medicine
2080,98,2.35,Mathematics
2081,116,2.04,Medicine
2082,965,3.3,Arts
2083,471,2.11,Computer Science
2084,439,3.96,Business
2085,281,3.22,Mathematics
2086,349,2.94,Computer Science
2087,232,2.86,Arts
2088,973,3.15,Mathematics
2089,111,2.18,Law
2090,352,3.86,Business
2091,930,3.25,Engineering
2092,12,2.37,Business
2093,984,3.13,Business
2094,488,2.27,Business
2095,533,2.04,Mathematics
2096,639,3.26,Mathematics
2097,285,3.3,Business
2098,947,3.17,Law
2099,633,2.37,Business
2100,636,3.21,Arts
2101,919,2.11,Business
2102,545,3.22,Law
2103,392,3.11,Arts
2104,170,3.31,Business
2105,77,3.79,Business
2106,965,3.7,Arts
2107,297,3.96,Business
2108,330,3.95,Law
2109,63,3.54,Mathematics
2110,270,3.91,Medicine
2111,216,3.73,Business
2112,190,3.46,Engineering
2113,75,2.15,Arts
2114,686,2.1,Law
2115,510,3.68,Business
2116,579,2.98,Business
2117,93,3.63,Arts
2118,53,2.63,Computer Science
2119,496,2.8,Law
2120,948,3.4,Law
2121,94,3.83,Medicine
2122,625,2.18,Mathematics
2123,229,3.72,Mathematics
2124,250,3.59,Medicine
2125,391,2.63,Business
2126,721,2.71,Arts
2127,980,2.09,Engineering
2128,182,2.03,Business
2129,267,2.95,Medicine
2130,281,2.19,Business
2131,955,2.39,Arts
2132,984,3.69,Law
2133,962,3.14,Law
2134,667,3.27,Law
2135,83,2.37,Law
2136,186,3.66,Mathematics
2137,861,3.74,Engineering
2138,997,3.05,Computer Science
2139,651,3.83,Mathematics
2140,567,3.69,Engineering
2141,531,3.46,Business
