1143,S01143,2,4,1143
1144,S01144,10,3,1144
1145,S01145,5,5,1145
1146,S01146,10,2,1146
1147,S01147,9,6,1147
1148,S01148,9,6,1148
1149,S01149,9,1,1149
1150,S01150,3,10,1150
1151,S01151,9,9,1151
1152,S01152,9,1,1152
1153,S01153,5,6,1153
1154,S01154,6,7,1154
1155,S01155,7,8,1155
1156,S01156,10,2,1156
1157,S01157,10,8,1157
1158,S01158,10,10,1158
1159,S01159,6,2,1159
1160,S01160,5,2,1160
1161,S01161,1,9,1161
1162,S01162,4,7,1162
1163,S01163,8,8,1163
1164,S01164,8,1,1164
1165,S01165,6,10,1165
1166,S01166,3,6,1166
1167,S01167,8,1,1167
1168,S01168,7,5,1168
1169,S01169,9,2,1169
1170,S01170,3,9,1170
1171,S01171,6,3,1171
1172,S01172,1,10,1172
1173,S01173,8,7,1173
1174,S01174,2,2,1174
1175,S01175,5,10,1175
1176,S01176,6,4,1176
1177,S01177,4,10,1177
1178,S01178,9,3,1178
1179,S01179,3,1,1179
1180,S01180,2,10,1180
1181,S01181,3,6,1181
1182,S01182,5,5,1182
1183,S01183,1,6,1183
1184,S01184,10,1,1184
1185,S01185,4,8,1185
1186,S01186,1,4,1186
1187,S01187,9,7,1187
1188,S01188,3,8,1188
1189,S01189,2,3,1189
1190,S01190,5,4,1190
1191,S01191,1,9,1191
1192,S01192,10,9,1192
1193,S01193,7,7,1193
1194,S01194,9,3,1194
1195,S01195,1,4,1195
1196,S01196,8,7,1196
1197,S01197,8,6,1197
1198,S01198,7,6,1198
1199,S01199,10,4,1199
1200,S01200,4,10,1200
1201,S01201,7,8,1201
1202,S01202,2,9,1202
1203,S01203,6,10,1203
1204,S01204,5,7,1204
1205,S01205,5,8,1205
1206,S01206,8,10,1206
1207,S01207,1,2,1207
1208,S01208,8,4,1208
1209,S01209,4,3,1209
1210,S01210,10,6,1210
1211,S01211,6,2,1211
1212,S01212,6,7,1212
1213,S01213,1,8,1213
1214,S01214,8,4,1214
1215,S01215,4,8,1215
1216,S01216,9,8,1216
1217,S01217,7,3,1217
1218,S01218,4,1,1218
1219,S01219,1,3,1219
1220,S01220,9,10,1220
1221,S01221,10,1,1221
1222,S01222,6,2,1222
1223,S01223,6,8,1223
1224,S01224,1,4,1224
1225,S01225,5,9,1225
1226,S01226,4,7,1226
1227,S01227,1,3,1227
1228,S01228,7,1,1228
1229,S01229,4,1,1229
1230,S01230,3,1,1230
1231,S01231,2,10,1231
1232,S01232,8,3,1232
1233,S01233,5,5,1233
1234,S01234,10,8,1234
1235,S01235,9,8,1235
1236,S01236,5,2,1236
1237,S01237,10,9,1237
1238,S01238,1,9,1238
1239,S01239,10,7,1239
1240,S01240,5,10,1240
1241,S01241,5,5,1241
1242,S01242,8,5,1242
1243,S01243,6,8,1243
1244,S01244,5,8,1244
1245,S01245,8,5,1245
1246,S01246,1,6,1246
1247,S01247,5,6,1247
1248,S01248,3,6,1248
1249,S01249,5,5,1249
1250,S01250,3,9,1250
1251,S01251,4,1,1251
1252,S01252,9,10,1252
1253,S01253,2,3,1253
1254,S01254,10,7,1254
1255,S01255,1,9,1255
1256,S01256,4,2,1256
1257,S01257,8,4,1257
1258,S01258,5,8,1258
1259,S01259,9,5,1259
1260,S01260,10,8,1260
1261,S01261,3,2,1261
1262,S01262,9,8,1262
1263,S01263,1,6,1263
1264,S01264,2,5,1264
1265,S01265,9,2,1265
1266,S01266,9,7,1266
1267,S01267,10,1,1267
1268,S01268,5,6,1268
1269,S01269,10,3,1269
1270,S01270,4,6,1270
1271,S01271,9,1,1271
1272,S01272,10,1,1272
1273,S01273,2,2,1273
1274,S01274,3,10,1274
1275,S01275,8,7,1275
1276,S01276,1,4,1276
1277,S01277,2,4,1277
1278,S01278,5,4,1278
1279,S01279,7,5,1279
1280,S01280,10,2,1280
1281,S01281,9,7,1281
1282,S01282,3,3,1282
1283,S01283,4,3,1283
1284,S01284,10,2,1284
1285,S01285,1,6,1285
1286,S01286,1,4,1286
1287,S01287,1,4,1287
1288,S01288,4,8,1288
1289,S01289,9,2,1289
1290,S01290,8,7,1290
1291,S01291,4,2,1291
1292,S01292,8,6,1292
1293,S01293,7,5,1293
1294,S01294,6,8,1294
1295,S01295,10,6,1295
1296,S01296,2,7,1296
1297,S01297,3,6,1297
1298,S01298,4,8,1298
1299,S01299,7,2,1299
1300,S01300,8,7,1300
1301,S01301,8,5,1301
1302,S01302,4,9,1302
1303,S01303,9,9,1303
1304,S01304,8,8,1304
1305,S01305,5,8,1305
1306,S01306,3,4,1306
1307,S01307,2,8,1307
1308,S01308,9,2,1308
1309,S01309,1,5,1309
1310,S01310,7,4,1310
1311,S01311,7,5,1311
1312,S01312,1,5,1312
1313,S01313,7,5,1313
1314,S01314,1,7,1314
1315,S01315,2,1,1315
1316,S01316,9,2,1316
1317,S01317,8,7,1317
1318,S01318,9,1,1318
1319,S01319,9,9,1319
1320,S01320,4,3,1320
1321,S01321,5,6,1321
1322,S01322,10,4,1322
1323,S01323,7,3,1323
1324,S01324,6,8,1324
1325,S01325,9,2,1325
1326,S01326,2,3,1326
1327,S01327,8,8,1327
1328,S01328,2,3,1328
1329,S01329,2,8,1329
1330,S01330,3,7,1330
1331,S01331,4,2,1331
1332,S01332,6,1,1332
1333,S01333,6,1,1333
1334,S01334,2,2,1334
1335,S01335,6,7,1335
1336,S01336,8,9,1336
1337,S01337,5,7,1337
1338,S01338,1,3,1338
1339,S01339,8,8,1339
1340,S01340,6,8,1340
1341,S01341,2,9,1341
1342,S01342,7,9,1342
1343,S01343,8,9,1343
1344,S01344,2,4,1344
1345,S01345,1,10,1345
1346,S01346,6,4,1346
1347,S01347,6,2,1347
1348,S01348,8,8,1348
1349,S01349,7,2,1349
1350,S01350,8,3,1350
1351,S01351,10,9,1351
1352,S01352,10,2,1352
1353,S01353,5,1,1353
1354,S01354,2,5,1354
1355,S01355,5,7,1355
1356,S01356,2,4,1356
1357,S01357,9,4,1357
1358,S01358,5,3,1358
1359,S01359,1,6,1359
1360,S01360,9,8,1360
1361,S01361,10,2,1361
1362,S01362,5,6,1362
1363,S01363,1,8,1363
1364,S01364,9,1,1364
1365,S01365,9,4,1365
1366,S01366,10,1,1366
1367,S01367,10,4,1367
1368,S01368,9,9,1368
1369,S01369,6,6,1369
1370,S01370,10,6,1370
1371,S01371,10,5,1371
1372,S01372,2,3,1372
1373,S01373,7,2,1373
1374,S01374,2,9,1374
1375,S01375,4,9,1375
1376,S01376,4,7,1376
1377,S01377,10,2,1377
1378,S01378,7,4,1378
1379,S01379,6,8,1379
1380,S01380,10,10,1380
1381,S01381,7,6,1381
1382,S01382,6,5,1382
1383,S01383,1,10,1383
1384,S01384,4,2,1384
1385,S01385,3,1,1385
1386,S01386,7,1,1386
1387,S01387,7,1,1387
1388,S01388,4,6,1388
1389,S01389,7,4,1389
1390,S01390,4,9,1390
1391,S01391,9,9,1391
1392,S01392,3,3,1392
1393,S01393,10,6,1393
1394,S01394,2,6,1394
1395,S01395,5,10,1395
1396,S01396,9,10,1396
1397,S01397,3,1,1397
1398,S01398,1,9,1398
1399,S01399,9,4,1399
1400,S01400,5,6,1400
1401,S01401,2,10,1401
1402,S01402,6,8,1402
1403,S01403,3,1,1403
1404,S01404,9,8,1404
1405,S01405,3,6,1405
1406,S01406,2,1,1406
1407,S01407,3,9,1407
1408,S01408,6,9,1408
1409,S01409,3,10,1409
1410,S01410,9,8,1410
1411,S01411,9,7,1411
1412,S01412,9,1,1412
1413,S01413,2,1,1413
1414,S01414,7,8,1414
1415,S01415,2,10,1415
1416,S01416,1,8,1416
1417,S01417,5,1,1417
1418,S01418,8,8,1418
1419,S01419,3,8,1419
1420,S01420,7,10,1420
1421,S01421,6,10,1421
1422,S01422,1,3,1422
1423,S01423,7,1,1423
1424,S01424,3,3,1424
1425,S01425,4,8,1425
1426,S01426,10,8,1426
1427,S01427,2,7,1427
1428,S01428,1,2,1428
1429,S01429,5,5,1429
1430,S01430,6,10,1430
1431,S01431,2,8,1431
1432,S01432,10,3,1432
1433,S01433,6,6,1433
1434,S01434,6,2,1434
1435,S01435,8,8,1435
1436,S01436,8,9,1436
1437,S01437,6,1,1437
1438,S01438,7,4,1438
1439,S01439,4,6,1439
1440,S01440,5,2,1440
1441,S01441,6,6,1441
1442,S01442,6,7,1442
1443,S01443,3,6,1443
1444,S01444,9,10,1444
1445,S01445,4,10,1445
1446,S01446,8,8,1446
1447,S01447,4,5,1447
1448,S01448,6,3,1448
1449,S01449,1,2,1449
1450,S01450,2,2,1450
1451,S01451,6,2,1451
1452,S01452,3,10,1452
1453,S01453,7,5,1453
1454,S01454,1,10,1454
1455,S01455,3,4,1455
1456,S01456,3,2,1456
1457,S01457,1,5,1457
1458,S01458,4,7,1458
1459,S01459,8,5,1459
1460,S01460,7,8,1460
1461,S01461,7,6,1461
1462,S01462,5,9,1462
1463,S01463,4,10,1463
1464,S01464,10,5,1464
1465,S01465,6,8,1465
1466,S01466,2,6,1466
1467,S01467,1,7,1467
1468,S01468,7,8,1468
1469,S01469,4,4,1469
1470,S01470,7,4,1470
1471,S01471,6,6,1471
1472,S01472,9,2,1472
1473,S01473,10,9,1473
1474,S01474,6,8,1474
1475,S01475,3,2,1475
1476,S01476,7,1,1476
1477,S01477,9,10,1477
1478,S01478,10,4,1478
1479,S01479,6,4,1479
1480,S01480,7,2,1480
1481,S01481,8,5,1481
1482,S01482,4,3,1482
1483,S01483,5,3,1483
1484,S01484,4,10,1484
1485,S01485,1,3,1485
1486,S01486,6,4,1486
1487,S01487,7,5,1487
1488,S01488,2,4,1488
1489,S01489,6,9,1489
1490,S01490,2,4,1490
1491,S01491,10,7,1491
1492,S01492,5,10,1492
1493,S01493,1,5,1493
1494,S01494,3,10,1494
1495,S01495,4,9,1495
1496,S01496,4,9,1496
1497,S01497,2,8,1497
1498,S01498,8,6,1498
1499,S01499,6,6,1499
1500,S01500,9,2,1500
1501,S01501,6,7,1501
1502,S01502,3,9,1502
1503,S01503,2,9,1503
1504,S01504,9,2,1504
1505,S01505,3,9,1505
1506,S01506,6,7,1506
1507,S01507,10,5,1507
1508,S01508,2,5,1508
1509,S01509,7,6,1509
1510,S01510,1,8,1510
1511,S01511,9,2,1511
1512,S01512,1,3,1512
1513,S01513,9,10,1513
1514,S01514,1,7,1514
1515,S01515,1,3,1515
1516,S01516,8,1,1516
1517,S01517,1,6,1517
1518,S01518,8,7,1518
1519,S01519,3,9,1519
1520,S01520,4,1,1520
1521,S01521,2,9,1521
1522,S01522,6,10,1522
1523,S01523,7,7,1523
1524,S01524,10,8,1524
1525,S01525,3,3,1525
1526,S01526,9,5,1526
1527,S01527,3,3,1527
1528,S01528,7,7,1528
1529,S01529,4,2,1529
1530,S01530,5,6,1530
1531,S01531,9,10,1531
1532,S01532,3,2,1532
1533,S01533,3,9,1533
1534,S01534,9,6,1534
1535,S01535,9,5,1535
1536,S01536,4,6,1536
1537,S01537,1,6,1537
1538,S01538,1,6,1538
1539,S01539,9,10,1539
1540,S01540,6,6,1540
1541,S01541,5,9,1541
1542,S01542,10,7,1542
1543,S01543,3,1,1543
1544,S01544,3,10,1544
1545,S01545,2,9,1545
1546,S01546,7,6,1546
1547,S01547,9,10,1547
1548,S01548,6,8,1548
1549,S01549,10,3,1549
1550,S01550,1,3,1550
1551,S01551,6,9,1551
1552,S01552,8,9,1552
1553,S01553,8,5,1553
1554,S01554,10,5,1554
1555,S01555,3,3,1555
1556,S01556,1,7,1556
1557,S01557,5,7,1557
1558,S01558,6,3,1558
1559,S01559,10,8,1559
1560,S01560,9,6,1560
1561,S01561,2,3,1561
1562,S01562,1,6,1562
1563,S01563,7,1,1563
1564,S01564,2,6,1564
1565,S01565,2,7,1565
1566,S01566,3,4,1566
1567,S01567,4,4,1567
1568,S01568,7,3,1568
1569,S01569,1,5,1569
1570,S01570,6,1,1570
1571,S01571,7,6,1571
1572,S01572,3,2,1572
1573,S01573,3,4,1573
1574,S01574,2,6,1574
1575,S01575,5,6,1575
1576,S01576,7,10,1576
1577,S01577,3,7,1577
1578,S01578,7,1,1578
1579,S01579,8,6,1579
1580,S01580,3,9,1580
1581,S01581,1,8,1581
1582,S01582,3,8,1582
1583,S01583,6,6,1583
1584,S01584,1,4,1584
1585,S01585,9,1,1585
1586,S01586,3,5,1586
1587,S01587,3,5,1587
1588,S01588,7,7,1588
1589,S01589,7,1,1589
1590,S01590,6,6,1590
1591,S01591,7,7,1591
1592,S01592,5,1,1592
1593,S01593,8,3,1593
1594,S01594,10,10,1594
1595,S01595,2,9,1595
1596,S01596,5,8,1596
1597,S01597,9,10,1597
1598,S01598,4,6,1598
1599,S01599,8,8,1599
1600,S01600,3,2,1600
1601,S01601,6,7,1601
1602,S01602,8,2,1602
1603,S01603,9,3,1603
1604,S01604,7,2,1604
1605,S01605,6,5,1605
1606,S01606,6,10,1606
1607,S01607,6,5,1607
1608,S01608,10,6,1608
1609,S01609,9,6,1609
1610,S01610,3,7,1610
1611,S01611,4,8,1611
1612,S01612,3,4,1612
1613,S01613,9,9,1613
1614,S01614,5,3,1614
1615,S01615,10,5,1615
1616,S01616,8,3,1616
1617,S01617,8,2,1617
1618,S01618,9,5,1618
1619,S01619,10,9,1619
1620,S01620,7,6,1620
1621,S01621,3,4,1621
1622,S01622,5,7,1622
1623,S01623,3,10,1623
1624,S01624,2,5,1624
1625,S01625,3,7,1625
1626,S01626,10,2,1626
1627,S01627,9,2,1627
1628,S01628,9,9,1628
1629,S01629,8,4,1629
1630,S01630,7,1,1630
1631,S01631,1,9,1631
1632,S01632,9,1,1632
1633,S01633,10,2,1633
1634,S01634,2,9,1634
1635,S01635,6,3,1635
1636,S01636,10,1,1636
1637,S01637,5,3,1637
1638,S01638,6,9,1638
1639,S01639,8,2,1639
1640,S01640,8,5,1640
1641,S01641,10,1,1641
1642,S01642,2,10,1642
1643,S01643,7,1,1643
1644,S01644,2,7,1644
1645,S01645,1,10,1645
1646,S01646,8,10,1646
1647,S01647,9,3,1647
1648,S01648,7,1,1648
1649,S01649,4,1,1649
1650,S01650,7,5,1650
1651,S01651,4,3,1651
1652,S01652,7,4,1652
1653,S01653,4,6,1653
1654,S01654,9,2,1654
1655,S01655,5,7,1655
1656,S01656,7,5,1656
1657,S01657,8,8,1657
1658,S01658,5,4,1658
1659,S01659,1,8,1659
1660,S01660,4,4,1660
1661,S01661,3,5,1661
1662,S01662,7,3,1662
1663,S01663,6,4,1663
1664,S01664,6,9,1664
1665,S01665,2,5,1665
1666,S01666,6,4,1666
1667,S01667,8,4,1667
1668,S01668,5,7,1668
1669,S01669,9,2,1669
1670,S01670,2,4,1670
1671,S01671,7,3,1671
1672,S01672,6,7,1672
1673,S01673,6,4,1673
1674,S01674,4,8,1674
1675,S01675,10,5,1675
1676,S01676,9,9,1676
1677,S01677,6,9,1677
1678,S01678,8,3,1678
1679,S01679,8,9,1679
1680,S01680,4,4,1680
1681,S01681,5,9,1681
1682,S01682,2,2,1682
1683,S01683,4,5,1683
1684,S01684,6,6,1684
1685,S01685,2,3,1685
1686,S01686,2,2,1686
1687,S01687,10,1,1687
1688,S01688,7,7,1688
1689,S01689,10,4,1689
1690,S01690,5,8,1690
1691,S01691,3,8,1691
1692,S01692,3,8,1692
1693,S01693,7,2,1693
1694,S01694,3,5,1694
1695,S01695,10,8,1695
1696,S01696,5,10,1696
1697,S01697,2,2,1697
1698,S01698,3,2,1698
1699,S01699,4,1,1699
1700,S01700,1,6,1700
1701,S01701,4,5,1701
1702,S01702,4,1,1702
1703,S01703,3,8,1703
1704,S01704,10,8,1704
1705,S01705,9,5,1705
1706,S01706,3,3,1706
1707,S01707,2,8,1707
1708,S01708,7,3,1708
1709,S01709,9,4,1709
1710,S01710,6,7,1710
1711,S01711,5,7,1711
1712,S01712,1,4,1712
1713,S01713,3,9,1713
1714,S01714,9,6,1714
1715,S01715,8,8,1715
1716,S01716,9,7,1716
1717,S01717,8,4,1717
1718,S01718,1,2,1718
1719,S01719,8,2,1719
1720,S01720,8,8,1720
1721,S01721,5,8,1721
1722,S01722,6,1,1722
1723,S01723,2,1,1723
1724,S01724,1,4,1724
1725,S01725,8,1,1725
1726,S01726,7,10,1726
1727,S01727,4,1,1727
1728,S01728,7,10,1728
1729,S01729,2,5,1729
1730,S01730,2,1,1730
1731,S01731,7,10,1731
1732,S01732,3,6,1732
1733,S01733,6,4,1733
1734,S01734,7,10,1734
1735,S01735,7,5,1735
1736,S01736,10,9,1736
1737,S01737,4,2,1737
1738,S01738,3,3,1738
1739,S01739,1,3,1739
1740,S01740,7,9,1740
1741,S01741,9,3,1741
1742,S01742,1,10,1742
1743,S01743,5,5,1743
1744,S01744,4,6,1744
1745,S01745,10,6,1745
1746,S01746,2,6,1746
1747,S01747,7,1,1747
1748,S01748,7,6,1748
1749,S01749,8,1,1749
1750,S01750,3,6,1750
1751,S01751,6,10,1751
1752,S01752,4,6,1752
1753,S01753,3,3,1753
1754,S01754,4,3,1754
1755,S01755,1,6,1755
1756,S01756,7,2,1756
1757,S01757,7,5,1757
1758,S01758,7,10,1758
1759,S01759,2,3,1759
1760,S01760,1,5,1760
1761,S01761,9,3,1761
1762,S01762,2,2,1762
1763,S01763,5,4,1763
1764,S01764,5,5,1764
1765,S01765,8,6,1765
1766,S01766,1,2,1766
1767,S01767,7,3,1767
1768,S01768,3,3,1768
1769,S01769,2,6,1769
1770,S01770,5,1,1770
1771,S01771,4,7,1771
1772,S01772,9,8,1772
1773,S01773,1,7,1773
1774,S01774,3,4,1774
1775,S01775,3,7,1775
1776,S01776,4,1,1776
1777,S01777,7,8,1777
1778,S01778,5,10,1778
1779,S01779,10,10,1779
1780,S01780,6,3,1780
1781,S01781,3,9,1781
1782,S01782,5,1,1782
1783,S01783,2,6,1783
1784,S01784,4,1,1784
1785,S01785,3,8,1785
1786,S01786,3,3,1786
1787,S01787,4,4,1787
1788,S01788,8,6,1788
1789,S01789,8,4,1789
1790,S01790,1,8,1790
1791,S01791,5,9,1791
1792,S01792,2,5,1792
1793,S01793,10,1,1793
1794,S01794,6,8,1794
1795,S01795,3,2,1795
1796,S01796,10,6,1796
1797,S01797,10,6,1797
1798,S01798,9,7,1798
1799,S01799,9,9,1799
1800,S01800,8,1,1800
1801,S01801,2,10,1801
1802,S01802,2,8,1802
1803,S01803,2,5,1803
1804,S01804,5,6,1804
1805,S01805,10,8,1805
1806,S01806,9,8,1806
1807,S01807,7,7,1807
1808,S01808,7,7,1808
1809,S01809,3,1,1809
1810,S01810,3,8,1810
1811,S01811,10,3,1811
1812,S01812,3,5,1812
1813,S01813,1,4,1813
1814,S01814,8,10,1814
1815,S01815,2,3,1815
1816,S01816,7,10,1816
1817,S01817,9,5,1817
1818,S01818,2,3,1818
1819,S01819,1,9,1819
1820,S01820,5,9,1820
1821,S01821,10,6,1821
1822,S01822,5,3,1822
1823,S01823,1,5,1823
1824,S01824,9,8,1824
1825,S01825,3,9,1825
1826,S01826,2,3,1826
1827,S01827,7,5,1827
1828,S01828,5,2,1828
1829,S01829,4,2,1829
1830,S01830,4,2,1830
1831,S01831,9,6,1831
1832,S01832,9,3,1832
1833,S01833,1,10,1833
1834,S01834,10,5,1834
1835,S01835,7,8,1835
1836,S01836,8,5,1836
1837,S01837,5,2,1837
1838,S01838,7,6,1838
1839,S01839,8,2,1839
1840,S01840,8,8,1840
1841,S01841,9,2,1841
1842,S01842,5,7,1842
1843,S01843,2,4,1843
1844,S01844,6,4,1844
1845,S01845,1,8,1845
1846,S01846,10,4,1846
1847,S01847,6,8,1847
1848,S01848,3,9,1848
1849,S01849,3,8,1849
1850,S01850,7,4,1850
1851,S01851,4,5,1851
1852,S01852,5,6,1852
1853,S01853,6,9,1853
1854,S01854,10,5,1854
1855,S01855,6,2,1855
1856,S01856,2,7,1856
1857,S01857,3,6,1857
1858,S01858,1,3,1858
1859,S01859,3,8,1859
1860,S01860,8,3,1860
1861,S01861,4,10,1861
1862,S01862,2,4,1862
1863,S01863,4,9,1863
1864,S01864,7,4,1864
1865,S01865,9,2,1865
1866,S01866,5,9,1866
1867,S01867,5,10,1867
1868,S01868,5,8,1868
1869,S01869,10,4,1869
1870,S01870,9,6,1870
1871,S01871,7,6,1871
1872,S01872,3,2,1872
1873,S01873,2,9,1873
1874,S01874,9,6,1874
1875,S01875,3,5,1875
1876,S01876,8,2,1876
1877,S01877,4,10,1877
1878,S01878,5,1,1878
1879,S01879,8,7,1879
1880,S01880,5,4,1880
1881,S01881,10,7,1881
1882,S01882,2,5,1882
1883,S01883,6,1,1883
1884,S01884,7,5,1884
1885,S01885,1,4,1885
1886,S01886,10,1,1886
1887,S01887,9,10,1887
1888,S01888,6,2,1888
1889,S01889,4,9,1889
1890,S01890,2,1,1890
1891,S01891,9,10,1891
1892,S01892,6,4,1892
1893,S01893,9,8,1893
1894,S01894,2,5,1894
1895,S01895,5,10,1895
1896,S01896,6,7,1896
1897,S01897,5,2,1897
1898,S01898,6,4,1898
1899,S01899,3,4,1899
1900,S01900,9,1,1900
1901,S01901,2,8,1901
1902,S01902,2,3,1902
1903,S01903,5,4,1903
1904,S01904,10,2,1904
1905,S01905,3,10,1905
1906,S01906,2,5,1906
1907,S01907,6,5,1907
1908,S01908,6,3,1908
1909,S01909,7,8,1909
1910,S01910,4,1,1910
1911,S01911,8,2,1911
1912,S01912,3,1,1912
1913,S01913,10,6,1913
1914,S01914,1,4,1914
1915,S01915,5,10,1915
1916,S01916,6,1,1916
1917,S01917,3,7,1917
1918,S01918,2,9,1918
1919,S01919,3,5,1919
1920,S01920,3,7,1920
1921,S01921,7,4,1921
1922,S01922,1,4,1922
1923,S01923,4,4,1923
1924,S01924,3,5,1924
1925,S01925,10,8,1925
1926,S01926,7,4,1926
1927,S01927,1,7,1927
1928,S01928,8,9,1928
1929,S01929,10,6,1929
1930,S01930,7,4,1930
1931,S01931,8,5,1931
1932,S01932,8,8,1932
1933,S01933,9,4,1933
1934,S01934,1,4,1934
1935,S01935,9,7,1935
1936,S01936,1,6,1936
1937,S01937,3,1,1937
1938,S01938,7,9,1938
1939,S01939,8,5,1939
1940,S01940,5,10,1940
1941,S01941,1,2,1941
1942,S01942,3,5,1942
1943,S01943,7,8,1943
1944,S01944,2,6,1944
1945,S01945,2,8,1945
1946,S01946,9,5,1946
1947,S01947,6,4,1947
1948,S01948,4,10,1948
1949,S01949,10,3,1949
1950,S01950,9,2,1950
1951,S01951,7,9,1951
1952,S01952,7,1,1952
1953,S01953,8,10,1953
1954,S01954,3,2,1954
1955,S01955,2,6,1955
1956,S01956,1,6,1956
1957,S01957,2,1,1957
1958,S01958,3,8,1958
1959,S01959,5,4,1959
1960,S01960,8,7,1960
1961,S01961,3,10,1961
1962,S01962,7,9,1962
1963,S01963,5,2,1963
1964,S01964,5,7,1964
1965,S01965,8,1,1965
1966,S01966,10,3,1966
1967,S01967,5,4,1967
1968,S01968,10,3,1968
1969,S01969,7,8,1969
1970,S01970,10,7,1970
1971,S01971,8,3,1971
1972,S01972,8,7,1972
1973,S01973,3,2,1973
1974,S01974,4,3,1974
1975,S01975,8,7,1975
1976,S01976,5,10,1976
1977,S01977,1,5,1977
1978,S01978,7,9,1978
1979,S01979,3,8,1979
1980,S01980,2,6,1980
1981,S01981,10,4,1981
1982,S01982,5,3,1982
1983,S01983,1,6,1983
1984,S01984,9,9,1984
1985,S01985,10,5,1985
1986,S01986,5,7,1986
1987,S01987,6,7,1987
1988,S01988,7,7,1988
1989,S01989,9,9,1989
1990,S01990,5,2,1990
1991,S01991,4,8,1991
1992,S01992,3,2,1992
1993,S01993,5,1,1993
1994,S01994,10,10,1994
1995,S01995,10,6,1995
1996,S01996,3,2,1996
1997,S01997,5,5,1997
1998,S01998,8,1,1998
1999,S01999,2,7,1999
2000,S02000,4,1,2000
2001,S02001,8,8,2001
2002,S02002,5,5,2002
2003,S02003,8,5,2003
2004,S02004,6,3,2004
2005,S02005,1,2,2005
2006,S02006,5,6,2006
2007,S02007,10,4,2007
2008,S02008,2,10,2008
2009,S02009,7,4,2009
2010,S02010,10,6,2010
2011,S02011,4,2,2011
2012,S02012,2,2,2012
2013,S02013,1,10,2013
2014,S02014,5,10,2014
2015,S02015,10,4,2015
2016,S02016,8,6,2016
2017,S02017,8,2,2017
2018,S02018,10,7,2018
2019,S02019,2,8,2019
2020,S02020,6,9,2020
2021,S02021,7,6,2021
2022,S02022,10,2,2022
2023,S02023,1,6,2023
2024,S02024,5,8,2024
2025,S02025,6,10,2025
2026,S02026,7,1,2026
2027,S02027,9,6,2027
2028,S02028,3,1,2028
2029,S02029,8,6,2029
2030,S02030,10,10,2030
2031,S02031,3,4,2031
2032,S02032,9,3,2032
2033,S02033,8,3,2033
2034,S02034,9,4,2034
2035,S02035,5,3,2035
2036,S02036,9,9,2036
2037,S02037,3,4,2037
2038,S02038,7,1,2038
2039,S02039,3,4,2039
2040,S02040,6,1,2040
2041,S02041,8,10,2041
2042,S02042,2,10,2042
2043,S02043,8,3,2043
2044,S02044,1,4,2044
2045,S02045,4,4,2045
2046,S02046,7,9,2046
2047,S02047,1,6,2047
2048,S02048,6,3,2048
2049,S02049,10,7,2049
2050,S02050,6,4,2050
2051,S02051,7,7,2051
2052,S02052,9,2,2052
2053,S02053,7,7,2053
2054,S02054,3,8,2054
2055,S02055,4,7,2055
2056,S02056,1,6,2056
2057,S02057,5,4,2057
2058,S02058,7,9,2058
2059,S02059,3,1,2059
2060,S02060,6,5,2060
2061,S02061,3,1,2061
2062,S02062,4,10,2062
2063,S02063,5,1,2063
2064,S02064,6,6,2064
2065,S02065,6,6,2065
2066,S02066,1,7,2066
2067,S02067,8,10,2067
2068,S02068,3,9,2068
2069,S02069,4,6,2069
2070,S02070,8,2,2070
2071,S02071,5,4,2071
2072,S02072,6,9,2072
2073,S02073,1,2,2073
2074,S02074,8,7,2074
2075,S02075,5,4,2075
2076,S02076,1,10,2076
2077,S02077,7,6,2077
2078,S02078,2,1,2078
2079,S02079,6,8,2079
2080,S02080,3,6,2080
2081,S02081,6,7,2081
2082,S02082,9,6,2082
2083,S02083,6,7,2083
2084,S02084,1,5,2084
2085,S02085,6,3,2085
2086,S02086,3,6,2086
2087,S02087,4,10,2087
2088,S02088,4,9,2088
2089,S02089,9,6,2089
2090,S02090,8,9,2090
2091,S02091,7,2,2091
2092,S02092,5,1,2092
2093,S02093,10,4,2093
2094,S02094,4,5,2094
2095,S02095,3,10,2095
2096,S02096,1,7,2096
2097,S02097,9,8,2097
2098,S02098,8,1,2098
2099,S02099,1,6,2099
2100,S02100,2,1,2100
2101,S02101,1,8,2101
2102,S02102,1,1,2102
2103,S02103,9,4,2103
2104,S02104,5,3,2104
2105,S02105,3,2,2105
2106,S02106,2,8,2106
2107,S02107,8,6,2107
2108,S02108,8,4,2108
2109,S02109,6,3,2109
2110,S02110,2,6,2110
2111,S02111,1,6,2111
2112,S02112,6,5,2112
2113,S02113,1,3,2113
2114,S02114,6,10,2114
2115,S02115,10,9,2115
2116,S02116,2,6,2116
2117,S02117,7,5,2117
2118,S02118,10,7,2118
2119,S02119,2,1,2119
2120,S02120,2,7,2120
2121,S02121,6,1,2121
2122,S02122,4,9,2122
2123,S02123,6,6,2123
2124,S02124,8,7,2124
2125,S02125,10,7,2125
2126,S02126,3,1,2126
2127,S02127,5,2,2127
2128,S02128,5,10,2128
2129,S02129,10,3,2129
2130,S02130,9,8,2130
2131,S02131,7,9,2131
2132,S02132,9,8,2132
2133,S02133,8,6,2133
2134,S02134,3,2,2134
2135,S02135,2,2,2135
2136,S02136,3,10,2136
2137,S02137,6,7,2137
2138,S02138,10,9,2138
2139,S02139,4,6,2139
2140,S02140,1,1,2140
2141,S02141,10,9,2141
2142,S02142,10,7,2142
