824,S00824,57000,6,Entry,3
825,S00825,25000,7,Entry,10
826,S00826,25000,6,Mid,7
827,S00827,77000,1,Mid,3
828,S00828,40800,4,Entry,6
829,S00829,57200,3,Entry,7
830,S00830,30500,5,Mid,3
831,S00831,41500,7,Mid,5
832,S00832,64300,3,Senior,3
833,S00833,54200,1,Entry,4
834,S00834,43200,9,Mid,5
835,S00835,62000,6,Entry,7
836,S00836,49200,6,Mid,4
837,S00837,65000,4,Entry,4
838,S00838,43600,1,Entry,2
839,S00839,54400,9,Mid,5
840,S00840,80000,10,Mid,3
841,S00841,52400,7,Entry,4
842,S00842,60400,10,Mid,8
843,S00843,25000,7,Entry,4
844,S00844,52200,7,Mid,6
845,S00845,53100,7,Entry,3
846,S00846,31800,8,Mid,1
847,S00847,45900,8,Mid,4
848,S00848,45600,3,Entry,6
849,S00849,33300,8,Entry,9
850,S00850,42400,4,Entry,5
851,S00851,81700,7,Entry,7
852,S00852,50300,5,Entry,1
853,S00853,54700,4,Executive,8
854,S00854,78300,4,Senior,4
855,S00855,25000,6,Mid,8
856,S00856,82300,2,Entry,9
857,S00857,61200,5,Senior,3
858,S00858,31500,8,Mid,4
859,S00859,31400,2,Entry,6
860,S00860,62000,5,Entry,3
861,S00861,61600,7,Mid,9
862,S00862,56500,5,Entry,3
863,S00863,35800,10,Entry,7
864,S00864,53500,9,Entry,7
865,S00865,40300,9,Entry,5
866,S00866,45900,8,Entry,6
867,S00867,35200,9,Entry,1
868,S00868,39800,2,Senior,3
869,S00869,25000,3,Mid,3
870,S00870,72500,4,Entry,2
871,S00871,37300,5,Entry,1
872,S00872,70600,10,Mid,9
873,S00873,43200,2,Entry,4
874,S00874,41100,10,Entry,8
875,S00875,25000,4,Mid,7
876,S00876,78600,4,Entry,6
877,S00877,65700,5,Entry,1
878,S00878,35800,6,Senior,3
879,S00879,63800,1,Entry,5
880,S00880,66100,6,Mid,1
881,S00881,53100,9,Entry,1
882,S00882,52600,3,Executive,10
883,S00883,49800,2,Mid,9
884,S00884,38300,8,Executive,1
885,S00885,44000,2,Mid,4
886,S00886,35500,8,Entry,8
887,S00887,65500,10,Senior,9
888,S00888,74900,4,Mid,6
889,S00889,55400,9,Mid,8
890,S00890,42100,4,Entry,6
891,S00891,43300,1,Entry,8
892,S00892,55300,8,Mid,7
893,S00893,58400,1,Entry,9
894,S00894,52200,5,Senior,9
895,S00895,39200,7,Entry,2
896,S00896,67600,3,Mid,5
897,S00897,51900,6,Senior,2
898,S00898,56900,1,Entry,6
899,S00899,25000,6,Entry,4
900,S00900,46700,5,Entry,8
901,S00901,60700,2,Mid,10
902,S00902,31500,4,Entry,4
903,S00903,25000,7,Executive,6
904,S00904,67000,6,Mid,1
905,S00905,51900,10,Mid,4
906,S00906,53000,6,Senior,4
907,S00907,56000,9,Entry,6
908,S00908,53900,2,Mid,8
909,S00909,25000,1,Mid,4
910,S00910,43900,2,Entry,4
911,S00911,47900,3,Senior,3
912,S00912,52400,9,Mid,8
913,S00913,50400,10,Senior,6
914,S00914,43500,9,Executive,4
915,S00915,63200,5,Entry,5
916,S00916,45700,7,Senior,2
917,S00917,52800,3,Mid,9
918,S00918,73900,10,Executive,8
919,S00919,28400,2,Entry,2
920,S00920,25000,6,Entry,8
921,S00921,55100,6,Entry,6
922,S00922,58800,5,Entry,1
923,S00923,82700,1,Entry,10
924,S00924,50500,10,Entry,4
925,S00925,47400,2,Entry,5
926,S00926,42100,7,Entry,2
927,S00927,66300,10,Entry,10
928,S00928,57600,2,Entry,5
929,S00929,62300,5,Entry,1
930,S00930,54100,10,Entry,2
931,S00931,62900,4,Mid,1
932,S00932,71100,10,Entry,2
933,S00933,58900,1,Entry,2
934,S00934,41900,5,Entry,7
935,S00935,35500,1,Senior,7
936,S00936,52300,3,Mid,7
937,S00937,72700,9,Executive,2
938,S00938,53100,7,Entry,3
939,S00939,25100,2,Entry,2
940,S00940,76700,5,Executive,5
941,S00941,56900,4,Entry,3
942,S00942,48600,7,Entry,10
943,S00943,47500,4,Senior,6
944,S00944,25000,9,Entry,6
945,S00945,37600,3,Mid,5
946,S00946,37300,6,Entry,2
947,S00947,59400,5,Entry,8
948,S00948,46800,10,Entry,6
949,S00949,66400,8,Entry,2
950,S00950,25000,1,Senior,1
951,S00951,83900,10,Mid,6
952,S00952,68600,2,Entry,2
953,S00953,56400,7,Mid,4
954,S00954,44800,1,Mid,4
955,S00955,61800,5,Mid,9
956,S00956,51300,8,Entry,10
957,S00957,47000,10,Senior,10
958,S00958,61200,5,Senior,7
959,S00959,63000,5,Entry,9
960,S00960,55300,9,Senior,6
961,S00961,42800,5,Mid,1
962,S00962,48200,1,Senior,10
963,S00963,29800,3,Entry,8
964,S00964,29000,5,Mid,4
965,S00965,41000,8,Entry,10
966,S00966,64500,10,Mid,8
967,S00967,51800,2,Mid,3
968,S00968,64300,4,Entry,6
969,S00969,69400,4,Mid,4
970,S00970,55400,3,Mid,10
971,S00971,34400,6,Mid,4
972,S00972,62200,10,Senior,2
973,S00973,33000,2,Senior,4
974,S00974,42000,3,Entry,1
975,S00975,70300,2,Executive,1
976,S00976,49900,10,Mid,5
977,S00977,56900,8,Entry,1
978,S00978,25000,2,Entry,3
979,S00979,45200,5,Executive,3
980,S00980,54200,4,Mid,10
981,S00981,51400,1,Entry,4
982,S00982,61800,7,Entry,1
983,S00983,40500,6,Entry,7
984,S00984,67200,10,Executive,4
985,S00985,43100,1,Entry,7
986,S00986,50300,9,Entry,5
987,S00987,35200,4,Mid,1
988,S00988,58300,1,Entry,4
989,S00989,38600,8,Entry,5
990,S00990,53900,1,Mid,4
991,S00991,62200,2,Senior,7
992,S00992,63800,5,Entry,1
993,S00993,89300,1,Senior,9
994,S00994,50100,1,Entry,6
995,S00995,45400,6,Entry,8
996,S00996,40600,1,Entry,8
997,S00997,59200,5,Entry,9
998,S00998,48100,10,Entry,5
999,S00999,37300,5,Entry,8
1000,S01000,36900,2,Entry,8
1001,S01001,68800,3,Mid,6
1002,S01002,63200,3,Mid,10
1003,S01003,69800,3,Mid,8
1004,S01004,28600,3,Entry,5
1005,S01005,44600,4,Entry,10
1006,S01006,36300,10,Entry,8
1007,S01007,52000,1,Entry,10
1008,S01008,38100,4,Mid,3
1009,S01009,71000,4,Mid,4
1010,S01010,44600,8,Senior,3
1011,S01011,77800,4,Entry,5
1012,S01012,62900,5,Entry,5
1013,S01013,63600,4,Entry,5
1014,S01014,75900,5,Entry,2
1015,S01015,51000,3,Mid,9
1016,S01016,62600,3,Entry,7
1017,S01017,54700,8,Mid,8
1018,S01018,38200,1,Entry,2
1019,S01019,40500,3,Senior,10
1020,S01020,47000,2,Entry,10
1021,S01021,56700,10,Entry,7
1022,S01022,61300,6,Entry,3
1023,S01023,58400,8,Entry,5
1024,S01024,58700,6,Mid,7
1025,S01025,45800,4,Mid,9
1026,S01026,25000,3,Mid,10
1027,S01027,61500,4,Entry,1
1028,S01028,38000,8,Executive,6
1029,S01029,82300,9,Entry,6
1030,S01030,55200,8,Entry,2
1031,S01031,70700,9,Executive,10
1032,S01032,33500,8,Executive,9
1033,S01033,66900,5,Mid,5
1034,S01034,60700,5,Entry,9
1035,S01035,55700,1,Entry,4
1036,S01036,34200,8,Mid,5
1037,S01037,39400,2,Mid,5
1038,S01038,59800,6,Entry,5
1039,S01039,39400,6,Mid,9
1040,S01040,37600,10,Entry,1
1041,S01041,42400,4,Senior,8
1042,S01042,57500,9,Mid,7
1043,S01043,71300,3,Executive,1
1044,S01044,56200,8,Mid,2
1045,S01045,68300,2,Entry,1
1046,S01046,47900,5,Entry,4
1047,S01047,80600,6,Mid,10
1048,S01048,70000,2,Entry,9
1049,S01049,63400,7,Senior,1
1050,S01050,56900,5,Entry,3
1051,S01051,56000,10,Senior,7
1052,S01052,27600,4,Entry,4
1053,S01053,26900,4,Entry,6
1054,S01054,59800,2,Entry,7
1055,S01055,51100,9,Mid,6
1056,S01056,58400,1,Mid,8
1057,S01057,33100,1,Entry,2
1058,S01058,72800,4,Entry,1
1059,S01059,47000,3,Entry,7
1060,S01060,55700,9,Entry,3
1061,S01061,42500,7,Senior,4
1062,S01062,54900,2,Mid,7
1063,S01063,85700,4,Entry,2
1064,S01064,67400,5,Entry,7
1065,S01065,41500,10,Entry,4
1066,S01066,34900,4,Mid,9
1067,S01067,55300,4,Senior,1
1068,S01068,45000,4,Mid,3
1069,S01069,39800,8,Mid,8
1070,S01070,79800,7,Entry,7
1071,S01071,25000,4,Executive,2
1072,S01072,60700,1,Entry,5
1073,S01073,79100,6,Senior,7
1074,S01074,32600,5,Entry,5
1075,S01075,43700,5,Entry,10
1076,S01076,45100,6,Entry,1
1077,S01077,74100,8,Entry,5
1078,S01078,49600,6,Entry,10
1079,S01079,80700,6,Entry,3
1080,S01080,62800,7,Mid,1
1081,S01081,44700,8,Mid,10
1082,S01082,33100,4,Entry,4
1083,S01083,34800,7,Entry,7
1084,S01084,59900,8,Mid,7
1085,S01085,88500,6,Mid,2
1086,S01086,42900,9,Mid,2
1087,S01087,40400,6,Executive,1
1088,S01088,59800,4,Entry,2
1089,S01089,47100,6,Entry,9
1090,S01090,43000,2,Mid,9
1091,S01091,73300,8,Senior,7
1092,S01092,72900,6,Mid,3
1093,S01093,54300,4,Mid,8
1094,S01094,40200,7,Mid,4
1095,S01095,55800,8,Entry,5
1096,S01096,65400,3,Entry,10
1097,S01097,70200,10,Entry,5
1098,S01098,66900,3,Entry,2
1099,S01099,25000,10,Entry,9
1100,S01100,57400,3,Senior,6
1101,S01101,61600,3,Entry,6
1102,S01102,63900,2,Entry,1
1103,S01103,55400,5,Entry,2
1104,S01104,50600,6,Mid,4
1105,S01105,45600,1,Mid,8
1106,S01106,38100,6,Mid,8
1107,S01107,40500,7,Entry,9
1108,S01108,70700,2,Mid,1
1109,S01109,60700,1,Mid,8
1110,S01110,62400,7,Mid,4
1111,S01111,41500,6,Entry,5
1112,S01112,58000,3,Entry,10
1113,S01113,77600,2,Senior,5
1114,S01114,52100,2,Mid,7
1115,S01115,61900,2,Senior,3
1116,S01116,42400,8,Entry,5
1117,S01117,44200,1,Entry,7
1118,S01118,54300,3,Entry,6
1119,S01119,39600,8,Entry,2
1120,S01120,38800,6,Mid,8
1121,S01121,47500,7,Mid,9
1122,S01122,53100,2,Entry,9
1123,S01123,40800,9,Entry,9
1124,S01124,52600,7,Entry,2
1125,S01125,33200,3,Senior,10
1126,S01126,52500,9,Entry,3
1127,S01127,25000,3,Entry,4
1128,S01128,66200,10,Entry,2
1129,S01129,26700,8,Mid,6
1130,S01130,73300,7,Senior,7
1131,S01131,56400,3,Entry,9
1132,S01132,58900,5,Entry,1
1133,S01133,43400,7,Entry,7
1134,S01134,58100,3,Entry,5
1135,S01135,52800,2,Entry,3
1136,S01136,32700,9,Entry,5
1137,S01137,61600,2,Senior,6
1138,S01138,37500,3,Senior,4
1139,S01139,85100,1,Senior,10
1140,S01140,38200,1,Mid,9
1141,S01141,25700,1,Entry,1
1142,S01142,75400,10,Entry,10
1143,S01143,61700,3,Mid,6
1144,S01144,56800,6,Mid,10
1145,S01145,41700,10,Mid,2
1146,S01146,51000,3,Mid,7
1147,S01147,47600,4,Senior,9
1148,S01148,63400,2,Mid,6
1149,S01149,41100,7,Entry,10
1150,S01150,42500,4,Entry,9
1151,S01151,60800,1,Entry,8
1152,S01152,69900,4,Mid,5
1153,S01153,44200,4,Entry,8
1154,S01154,59700,3,Entry,5
1155,S01155,65600,8,Executive,8
1156,S01156,36200,7,Entry,7
1157,S01157,45800,10,Entry,5
1158,S01158,25000,10,Entry,8
1159,S01159,80900,3,Senior,6
1160,S01160,53700,4,Senior,7
1161,S01161,63700,8,Mid,5
1162,S01162,44100,10,Mid,8
1163,S01163,42600,3,Executive,8
1164,S01164,48400,5,Entry,1
1165,S01165,47400,5,Entry,8
1166,S01166,85500,5,Entry,10
1167,S01167,56000,5,Entry,8
1168,S01168,60200,9,Entry,7
1169,S01169,50300,10,Senior,6
1170,S01170,51200,5,Entry,10
1171,S01171,60200,9,Senior,3
1172,S01172,49500,9,Mid,7
1173,S01173,71000,10,Entry,4
1174,S01174,37600,4,Executive,8
1175,S01175,68200,9,Mid,5
1176,S01176,67500,2,Mid,3
1177,S01177,81300,3,Entry,6
1178,S01178,25000,1,Mid,6
1179,S01179,66200,7,Entry,6
1180,S01180,40000,10,Entry,8
1181,S01181,63400,9,Entry,1
1182,S01182,63300,3,Entry,10
1183,S01183,37200,8,Mid,1
1184,S01184,60700,1,Mid,10
1185,S01185,44900,6,Entry,7
1186,S01186,39600,6,Mid,3
1187,S01187,25000,5,Entry,8
1188,S01188,71200,4,Entry,3
1189,S01189,48600,3,Entry,6
1190,S01190,34200,4,Mid,1
1191,S01191,54800,7,Mid,2
1192,S01192,51600,7,Entry,7
1193,S01193,36200,3,Entry,6
1194,S01194,36500,10,Entry,1
1195,S01195,66600,3,Mid,10
1196,S01196,53200,3,Senior,7
1197,S01197,40300,5,Mid,4
1198,S01198,44300,1,Entry,1
1199,S01199,44500,10,Mid,9
1200,S01200,25000,7,Executive,3
1201,S01201,64100,8,Senior,9
1202,S01202,44500,7,Executive,7
1203,S01203,47700,8,Mid,8
1204,S01204,58400,9,Entry,7
1205,S01205,68700,4,Senior,10
1206,S01206,53000,3,Senior,9
1207,S01207,33600,7,Entry,3
1208,S01208,46300,9,Mid,8
1209,S01209,49000,9,Senior,2
1210,S01210,25000,8,Senior,4
1211,S01211,57100,3,Mid,10
1212,S01212,59900,6,Mid,4
1213,S01213,51400,2,Mid,6
1214,S01214,37500,6,Mid,3
1215,S01215,53200,5,Entry,1
1216,S01216,65400,4,Entry,10
1217,S01217,46700,3,Mid,8
1218,S01218,62000,8,Entry,9
1219,S01219,56500,10,Mid,7
1220,S01220,25000,6,Entry,9
1221,S01221,42300,9,Mid,6
1222,S01222,57800,3,Mid,3
1223,S01223,52000,5,Senior,9
1224,S01224,64100,4,Mid,1
1225,S01225,53500,6,Mid,1
1226,S01226,59800,2,Entry,2
1227,S01227,45000,6,Entry,4
1228,S01228,55000,3,Entry,3
1229,S01229,34700,8,Senior,1
1230,S01230,63000,10,Mid,7
1231,S01231,54100,10,Entry,4
1232,S01232,31800,6,Mid,1
1233,S01233,46600,8,Entry,6
1234,S01234,87500,7,Entry,6
1235,S01235,47100,6,Entry,1
1236,S01236,45400,9,Entry,7
1237,S01237,38600,9,Entry,8
1238,S01238,33800,10,Executive,5
1239,S01239,35300,10,Mid,10
1240,S01240,80300,4,Mid,7
1241,S01241,55500,8,Mid,8
1242,S01242,28800,3,Entry,7
1243,S01243,50300,5,Executive,3
1244,S01244,65400,3,Executive,10
1245,S01245,56400,10,Mid,10
1246,S01246,29400,4,Entry,2
1247,S01247,59700,5,Senior,9
1248,S01248,50500,8,Entry,5
1249,S01249,53200,10,Mid,9
1250,S01250,77800,8,Entry,4
1251,S01251,49700,3,Entry,1
1252,S01252,39500,8,Senior,8
1253,S01253,25000,10,Executive,5
1254,S01254,39600,4,Senior,4
1255,S01255,38700,2,Entry,9
1256,S01256,25000,3,Entry,9
1257,S01257,60100,8,Executive,2
1258,S01258,57600,5,Entry,1
1259,S01259,49600,2,Mid,8
1260,S01260,35100,7,Entry,9
1261,S01261,53700,5,Entry,4
1262,S01262,59400,6,Senior,1
1263,S01263,76500,2,Entry,7
1264,S01264,55200,7,Mid,5
1265,S01265,56900,1,Entry,5
1266,S01266,52500,10,Entry,5
1267,S01267,47100,10,Entry,10
1268,S01268,61700,5,Mid,9
1269,S01269,49200,9,Executive,7
1270,S01270,47800,7,Senior,2
1271,S01271,44500,9,Mid,10
1272,S01272,45600,9,Mid,9
1273,S01273,55100,1,Senior,4
1274,S01274,59300,8,Entry,5
1275,S01275,39200,7,Mid,2
1276,S01276,53200,2,Senior,3
1277,S01277,36600,3,Mid,5
1278,S01278,59500,6,Entry,1
1279,S01279,72100,3,Mid,1
1280,S01280,58300,8,Entry,1
1281,S01281,45200,4,Senior,7
1282,S01282,65400,7,Mid,10
1283,S01283,31500,4,Senior,4
1284,S01284,54500,2,Entry,4
1285,S01285,92400,7,Executive,3
1286,S01286,36800,8,Mid,2
1287,S01287,45100,1,Senior,4
1288,S01288,46700,5,Mid,2
1289,S01289,33200,10,Entry,7
1290,S01290,38700,8,Entry,10
1291,S01291,50400,1,Entry,6
1292,S01292,74100,3,Mid,6
1293,S01293,57200,2,Entry,2
1294,S01294,66800,3,Mid,5
1295,S01295,62500,3,Mid,10
1296,S01296,55200,3,Entry,8
1297,S01297,25000,1,Entry,2
1298,S01298,74200,3,Entry,8
1299,S01299,65400,2,Senior,9
1300,S01300,54200,9,Entry,3
1301,S01301,30800,10,Entry,4
1302,S01302,28100,8,Mid,8
1303,S01303,32000,6,Mid,2
1304,S01304,39700,7,Entry,2
1305,S01305,55500,1,Entry,1
1306,S01306,46300,7,Entry,2
1307,S01307,51400,8,Entry,9
1308,S01308,58300,8,Entry,5
1309,S01309,69600,6,Entry,4
1310,S01310,40600,7,Entry,2
1311,S01311,25000,2,Entry,2
1312,S01312,38000,4,Mid,6
1313,S01313,59000,8,Mid,7
1314,S01314,62600,4,Senior,4
1315,S01315,62900,8,Senior,7
1316,S01316,39600,10,Senior,1
1317,S01317,54900,4,Entry,8
1318,S01318,72800,9,Entry,3
1319,S01319,61300,1,Mid,7
1320,S01320,25000,6,Senior,7
1321,S01321,49300,1,Mid,3
1322,S01322,45000,6,Entry,5
1323,S01323,27600,4,Mid,2
1324,S01324,72000,8,Entry,9
1325,S01325,29200,8,Senior,5
1326,S01326,48500,9,Mid,4
1327,S01327,69600,7,Mid,10
1328,S01328,36800,8,Entry,3
1329,S01329,49500,3,Mid,1
1330,S01330,57300,10,Mid,7
1331,S01331,38000,4,Mid,3
1332,S01332,41400,4,Senior,10
1333,S01333,54500,6,Mid,1
1334,S01334,59600,7,Mid,10
1335,S01335,61800,9,Senior,10
1336,S01336,35500,10,Entry,8
1337,S01337,25600,6,Entry,8
1338,S01338,62800,2,Mid,3
1339,S01339,68700,10,Entry,10
1340,S01340,88900,10,Entry,3
1341,S01341,96900,7,Entry,2
1342,S01342,76400,10,Mid,8
1343,S01343,34500,9,Entry,9
1344,S01344,47100,8,Entry,4
1345,S01345,59700,4,Entry,4
1346,S01346,56900,2,Mid,5
1347,S01347,47500,8,Entry,3
1348,S01348,69900,6,Executive,5
1349,S01349,42500,8,Mid,4
1350,S01350,53400,9,Entry,8
1351,S01351,51100,3,Mid,5
1352,S01352,57200,8,Entry,7
1353,S01353,58200,10,Senior,4
1354,S01354,37100,8,Entry,2
1355,S01355,25000,5,Entry,8
1356,S01356,43100,6,Mid,4
1357,S01357,53700,5,Entry,9
1358,S01358,57400,6,Mid,6
1359,S01359,40800,1,Senior,8
1360,S01360,54400,10,Mid,9
1361,S01361,54000,10,Entry,9
1362,S01362,40000,10,Senior,9
1363,S01363,47600,2,Entry,7
1364,S01364,32000,8,Mid,3
1365,S01365,25000,1,Mid,8
1366,S01366,68300,9,Entry,7
1367,S01367,53000,7,Mid,9
1368,S01368,44900,1,Mid,5
1369,S01369,55700,5,Senior,4
1370,S01370,57000,2,Entry,2
1371,S01371,80300,1,Entry,7
1372,S01372,70100,1,Entry,6
1373,S01373,55300,5,Mid,6
1374,S01374,82200,4,Mid,10
1375,S01375,48600,5,Entry,8
1376,S01376,68200,6,Entry,1
1377,S01377,42000,1,Entry,1
1378,S01378,50800,2,Mid,4
1379,S01379,60100,2,Senior,8
1380,S01380,53300,5,Entry,5
1381,S01381,54400,10,Mid,9
1382,S01382,53800,9,Mid,3
1383,S01383,69600,7,Entry,6
1384,S01384,51500,10,Mid,6
1385,S01385,41100,4,Mid,4
1386,S01386,49200,5,Entry,2
1387,S01387,69400,7,Senior,6
1388,S01388,62800,10,Mid,10
1389,S01389,48400,9,Entry,3
1390,S01390,38400,10,Executive,8
1391,S01391,41700,7,Entry,2
1392,S01392,49800,2,Mid,3
1393,S01393,48800,4,Mid,9
1394,S01394,39100,10,Mid,2
1395,S01395,64300,4,Mid,10
1396,S01396,41500,9,Entry,1
1397,S01397,36400,8,Entry,3
1398,S01398,47000,6,Mid,10
1399,S01399,57000,8,Mid,6
1400,S01400,36200,7,Executive,8
1401,S01401,50800,8,Mid,10
1402,S01402,43500,7,Entry,5
1403,S01403,45100,2,Entry,2
1404,S01404,49900,6,Mid,8
1405,S01405,58900,4,Senior,2
1406,S01406,50100,4,Mid,4
1407,S01407,89300,10,Entry,9
1408,S01408,60300,6,Senior,7
1409,S01409,56100,8,Entry,3
1410,S01410,45500,5,Entry,1
1411,S01411,42400,3,Mid,6
1412,S01412,65200,1,Entry,9
1413,S01413,26200,5,Mid,4
1414,S01414,66900,3,Entry,7
1415,S01415,67400,3,Entry,3
1416,S01416,48200,4,Entry,1
1417,S01417,67300,9,Mid,5
1418,S01418,45700,4,Entry,1
1419,S01419,48600,5,Entry,2
1420,S01420,57600,10,Entry,7
1421,S01421,44400,5,Entry,1
1422,S01422,60700,1,Mid,6
1423,S01423,43000,7,Entry,7
1424,S01424,54100,2,Entry,4
1425,S01425,89600,6,Mid,4
1426,S01426,57200,4,Entry,2
1427,S01427,66300,5,Senior,5
1428,S01428,63700,5,Mid,7
1429,S01429,25000,4,Entry,4
1430,S01430,48600,2,Entry,8
1431,S01431,70600,8,Senior,8
1432,S01432,32200,1,Mid,7
1433,S01433,47400,9,Mid,3
1434,S01434,82000,6,Mid,10
1435,S01435,33100,4,Entry,9
1436,S01436,67300,6,Entry,8
1437,S01437,37100,9,Entry,10
1438,S01438,58500,9,Mid,1
1439,S01439,61000,3,Senior,9
1440,S01440,62100,8,Entry,7
1441,S01441,35900,1,Mid,10
1442,S01442,67600,9,Executive,10
1443,S01443,39400,7,Entry,4
1444,S01444,26500,10,Entry,5
1445,S01445,35300,7,Entry,7
1446,S01446,37500,6,Entry,8
1447,S01447,61400,1,Mid,4
1448,S01448,65300,2,Entry,7
1449,S01449,52200,3,Entry,6
1450,S01450,35600,1,Mid,9
1451,S01451,42100,5,Mid,4
1452,S01452,48700,5,Senior,4
1453,S01453,31500,6,Senior,3
1454,S01454,33400,7,Senior,8
1455,S01455,49900,10,Entry,8
1456,S01456,46900,9,Entry,4
1457,S01457,33500,7,Entry,3
1458,S01458,69500,6,Entry,6
1459,S01459,39500,9,Entry,9
1460,S01460,32200,2,Mid,8
1461,S01461,69300,6,Mid,7
1462,S01462,54600,5,Entry,7
1463,S01463,45700,6,Mid,5
1464,S01464,39500,10,Entry,2
1465,S01465,44500,1,Entry,9
1466,S01466,39000,5,Entry,3
1467,S01467,42200,8,Executive,9
1468,S01468,52600,3,Senior,10
1469,S01469,36400,3,Entry,2
1470,S01470,25000,7,Senior,1
1471,S01471,75400,7,Entry,10
1472,S01472,31800,2,Mid,7
1473,S01473,25900,8,Mid,1
1474,S01474,68200,5,Mid,8
1475,S01475,43000,9,Entry,3
1476,S01476,55100,1,Entry,3
1477,S01477,62600,4,Entry,9
1478,S01478,63900,8,Mid,1
1479,S01479,57700,9,Mid,7
1480,S01480,39900,9,Mid,2
1481,S01481,30600,10,Entry,3
1482,S01482,77000,1,Executive,10
1483,S01483,52000,1,Executive,8
1484,S01484,57000,7,Entry,3
1485,S01485,42700,6,Entry,2
1486,S01486,54900,7,Mid,7
1487,S01487,43700,8,Entry,3
1488,S01488,45700,6,Entry,8
1489,S01489,29800,10,Entry,4
1490,S01490,56700,10,Mid,6
1491,S01491,25000,10,Entry,8
1492,S01492,66900,7,Entry,4
1493,S01493,78700,7,Mid,5
1494,S01494,43300,7,Executive,3
1495,S01495,63300,2,Mid,4
1496,S01496,44200,3,Entry,10
1497,S01497,49900,10,Entry,8
1498,S01498,41700,9,Entry,7
1499,S01499,43600,1,Mid,6
1500,S01500,43600,8,Entry,5
1501,S01501,25000,7,Mid,9
1502,S01502,54900,6,Senior,4
1503,S01503,25000,1,Entry,3
1504,S01504,44100,9,Mid,6
1505,S01505,25000,2,Mid,2
1506,S01506,44400,10,Senior,9
1507,S01507,53900,5,Executive,6
1508,S01508,70400,9,Entry,3
1509,S01509,49300,8,Entry,2
1510,S01510,45500,10,Entry,9
1511,S01511,33200,4,Entry,10
1512,S01512,36900,8,Entry,3
1513,S01513,67600,9,Senior,6
1514,S01514,56900,5,Entry,9
1515,S01515,36400,1,Entry,3
1516,S01516,25000,6,Mid,9
1517,S01517,74600,4,Mid,2
1518,S01518,31400,6,Mid,4
1519,S01519,49800,1,Entry,10
1520,S01520,36900,4,Entry,3
1521,S01521,33500,5,Entry,7
1522,S01522,52800,6,Executive,4
1523,S01523,62800,5,Executive,4
1524,S01524,59900,2,Entry,1
1525,S01525,59000,3,Mid,10
1526,S01526,34600,5,Senior,3
1527,S01527,52500,7,Entry,5
1528,S01528,55000,4,Mid,5
1529,S01529,28800,6,Entry,4
1530,S01530,25000,9,Entry,7
1531,S01531,50800,10,Senior,10
1532,S01532,37600,7,Mid,10
1533,S01533,30600,3,Senior,4
1534,S01534,25000,5,Mid,7
1535,S01535,39400,9,Entry,6
1536,S01536,73600,5,Entry,6
1537,S01537,62900,3,Senior,5
1538,S01538,72000,8,Entry,8
1539,S01539,38900,7,Entry,9
1540,S01540,66100,5,Entry,9
1541,S01541,68600,5,Entry,6
1542,S01542,72300,1,Entry,5
1543,S01543,46200,8,Senior,1
1544,S01544,42800,6,Entry,3
1545,S01545,48700,5,Senior,8
1546,S01546,51400,7,Entry,1
1547,S01547,30400,2,Entry,1
1548,S01548,41400,3,Entry,8
1549,S01549,66700,9,Mid,7
1550,S01550,41600,5,Mid,2
1551,S01551,51100,6,Mid,6
1552,S01552,57100,8,Mid,9
1553,S01553,68700,3,Entry,8
1554,S01554,59100,1,Mid,6
1555,S01555,64000,4,Mid,2
1556,S01556,56500,2,Entry,3
1557,S01557,54400,9,Mid,3
1558,S01558,63100,4,Entry,9
1559,S01559,25000,9,Entry,9
1560,S01560,60600,7,Entry,5
1561,S01561,25000,7,Entry,5
1562,S01562,42300,1,Mid,8
1563,S01563,63400,2,Entry,3
1564,S01564,47500,7,Entry,9
1565,S01565,48900,5,Executive,5
1566,S01566,53600,7,Senior,9
1567,S01567,77900,3,Senior,10
1568,S01568,25000,8,Entry,9
1569,S01569,39200,4,Mid,4
1570,S01570,70900,8,Entry,2
1571,S01571,46200,6,Entry,7
1572,S01572,47100,9,Mid,1
1573,S01573,60200,6,Mid,7
1574,S01574,31300,4,Mid,1
1575,S01575,63200,3,Senior,5
1576,S01576,44500,4,Mid,1
1577,S01577,47500,7,Senior,8
1578,S01578,37800,8,Senior,1
1579,S01579,57600,2,Mid,6
1580,S01580,45300,9,Entry,1
1581,S01581,54100,7,Entry,2
1582,S01582,44400,7,Entry,4
1583,S01583,49400,10,Entry,8
1584,S01584,41600,4,Mid,3
1585,S01585,44800,7,Entry,8
1586,S01586,37100,2,Senior,7
1587,S01587,35100,10,Mid,6
1588,S01588,76300,3,Entry,10
1589,S01589,52800,2,Entry,1
1590,S01590,25000,5,Entry,6
1591,S01591,48200,1,Entry,6
1592,S01592,64800,2,Entry,10
1593,S01593,25000,6,Senior,8
1594,S01594,58400,6,Mid,6
1595,S01595,49100,8,Entry,2
1596,S01596,25000,9,Entry,10
1597,S01597,40400,9,Mid,3
1598,S01598,46700,7,Mid,2
1599,S01599,30700,10,Mid,3
1600,S01600,38500,1,Entry,1
1601,S01601,53400,4,Executive,7
1602,S01602,53500,7,Mid,5
1603,S01603,56500,2,Entry,9
1604,S01604,39900,9,Entry,7
1605,S01605,66200,1,Entry,1
1606,S01606,47800,9,Entry,1
1607,S01607,43400,7,Mid,2
1608,S01608,46400,10,Entry,7
1609,S01609,55200,6,Senior,7
1610,S01610,54300,7,Entry,9
