S00934,29,Female,934,934,934
S00935,24,Male,935,935,935
S00936,25,Male,936,936,936
S00937,19,Male,937,937,937
S00938,27,Female,938,938,938
S00939,28,Female,939,939,939
S00940,25,Male,940,940,940
S00941,20,Female,941,941,941
S00942,24,Male,942,942,942
S00943,20,Female,943,943,943
S00944,24,Male,944,944,944
S00945,28,Male,945,945,945
S00946,29,Female,946,946,946
S00947,19,Male,947,947,947
S00948,27,Male,948,948,948
S00949,23,Female,949,949,949
S00950,20,Other,950,950,950
S00951,20,Male,951,951,951
S00952,26,Male,952,952,952
S00953,24,Male,953,953,953
S00954,22,Female,954,954,954
S00955,29,Male,955,955,955
S00956,27,Female,956,956,956
S00957,24,Other,957,957,957
S00958,26,Male,958,958,958
S00959,18,Male,959,959,959
S00960,24,Male,960,960,960
S00961,23,Male,961,961,961
S00962,27,Female,962,962,962
S00963,29,Male,963,963,963
S00964,26,Male,964,964,964
S00965,18,Female,965,965,965
S00966,21,Male,966,966,966
S00967,26,Female,967,967,967
S00968,21,Male,968,968,968
S00969,27,Female,969,969,969
S00970,20,Female,970,970,970
S00971,26,Female,971,971,971
S00972,19,Female,972,972,972
S00973,21,Male,973,973,973
S00974,23,Male,974,974,974
S00975,19,Female,975,975,975
S00976,25,Female,976,976,976
S00977,25,Male,977,977,977
S00978,18,Male,978,978,978
S00979,29,Male,979,979,979
S00980,20,Male,980,980,980
S00981,27,Male,981,981,981
S00982,26,Female,982,982,982
S00983,22,Male,983,983,983
S00984,23,Male,984,984,984
S00985,21,Female,985,985,985
S00986,27,Female,986,986,986
S00987,19,Female,987,987,987
S00988,28,Female,988,988,988
S00989,25,Male,989,989,989
S00990,28,Female,990,990,990
S00991,23,Female,991,991,991
S00992,22,Male,992,992,992
S00993,26,Female,993,993,993
S00994,18,Female,994,994,994
S00995,22,Male,995,995,995
S00996,23,Male,996,996,996
S00997,22,Male,997,997,997
S00998,23,Male,998,998,998
S00999,23,Male,999,999,999
S01000,24,Female,1000,1000,1000
S01001,21,Male,1001,1001,1001
S01002,28,Female,1002,1002,1002
S01003,25,Female,1003,1003,1003
S01004,24,Female,1004,1004,1004
S01005,26,Female,1005,1005,1005
S01006,24,Male,1006,1006,1006
S01007,20,Male,1007,1007,1007
S01008,20,Female,1008,1008,1008
S01009,25,Female,1009,1009,1009
S01010,22,Female,1010,1010,1010
S01011,21,Male,1011,1011,1011
S01012,25,Female,1012,1012,1012
S01013,23,Male,1013,1013,1013
S01014,19,Female,1014,1014,1014
S01015,21,Other,1015,1015,1015
S01016,29,Male,1016,1016,1016
S01017,28,Female,1017,1017,1017
S01018,21,Male,1018,1018,1018
S01019,23,Male,1019,1019,1019
S01020,23,Female,1020,1020,1020
S01021,18,Female,1021,1021,1021
S01022,25,Female,1022,1022,1022
S01023,23,Female,1023,1023,1023
S01024,20,Female,1024,1024,1024
S01025,26,Female,1025,1025,1025
S01026,19,Female,1026,1026,1026
S01027,28,Male,1027,1027,1027
S01028,25,Other,1028,1028,1028
S01029,27,Male,1029,1029,1029
S01030,20,Female,1030,1030,1030
S01031,29,Male,1031,1031,1031
S01032,22,Male,1032,1032,1032
S01033,23,Male,1033,1033,1033
S01034,27,Female,1034,1034,1034
S01035,23,Male,1035,1035,1035
S01036,21,Male,1036,1036,1036
S01037,20,Female,1037,1037,1037
S01038,21,Female,1038,1038,1038
S01039,18,Male,1039,1039,1039
S01040,21,Male,1040,1040,1040
S01041,18,Male,1041,1041,1041
S01042,29,Male,1042,1042,1042
S01043,18,Female,1043,1043,1043
S01044,27,Female,1044,1044,1044
S01045,23,Female,1045,1045,1045
S01046,22,Male,1046,1046,1046
S01047,28,Female,1047,1047,1047
S01048,21,Female,1048,1048,1048
S01049,28,Female,1049,1049,1049
S01050,20,Female,1050,1050,1050
S01051,18,Female,1051,1051,1051
S01052,23,Female,1052,1052,1052
S01053,19,Male,1053,1053,1053
S01054,25,Female,1054,1054,1054
S01055,27,Female,1055,1055,1055
S01056,22,Female,1056,1056,1056
S01057,24,Male,1057,1057,1057
S01058,27,Female,1058,1058,1058
S01059,29,Female,1059,1059,1059
S01060,19,Male,1060,1060,1060
S01061,25,Male,1061,1061,1061
S01062,19,Female,1062,1062,1062
S01063,21,Female,1063,1063,1063
S01064,18,Female,1064,1064,1064
S01065,22,Male,1065,1065,1065
S01066,26,Female,1066,1066,1066
S01067,18,Male,1067,1067,1067
S01068,26,Male,1068,1068,1068
S01069,28,Male,1069,1069,1069
S01070,25,Male,1070,1070,1070
S01071,23,Male,1071,1071,1071
S01072,24,Male,1072,1072,1072
S01073,20,Male,1073,1073,1073
S01074,18,Male,1074,1074,1074
S01075,22,Female,1075,1075,1075
S01076,29,Female,1076,1076,1076
S01077,29,Male,1077,1077,1077
S01078,19,Female,1078,1078,1078
S01079,22,Male,1079,1079,1079
S01080,25,Female,1080,1080,1080
S01081,28,Male,1081,1081,1081
S01082,26,Male,1082,1082,1082
S01083,19,Female,1083,1083,1083
S01084,29,Female,1084,1084,1084
S01085,20,Female,1085,1085,1085
S01086,20,Female,1086,1086,1086
S01087,18,Female,1087,1087,1087
S01088,25,Male,1088,1088,1088
S01089,23,Male,1089,1089,1089
S01090,29,Male,1090,1090,1090
S01091,25,Male,1091,1091,1091
S01092,28,Female,1092,1092,1092
S01093,26,Female,1093,1093,1093
S01094,22,Male,1094,1094,1094
S01095,29,Female,1095,1095,1095
S01096,20,Female,1096,1096,1096
S01097,22,Male,1097,1097,1097
S01098,22,Male,1098,1098,1098
S01099,22,Male,1099,1099,1099
S01100,20,Male,1100,1100,1100
S01101,28,Male,1101,1101,1101
S01102,27,Female,1102,1102,1102
S01103,21,Male,1103,1103,1103
S01104,26,Male,1104,1104,1104
S01105,27,Other,1105,1105,1105
S01106,26,Female,1106,1106,1106
S01107,19,Female,1107,1107,1107
S01108,25,Male,1108,1108,1108
S01109,25,Male,1109,1109,1109
S01110,24,Female,1110,1110,1110
S01111,25,Male,1111,1111,1111
S01112,20,Male,1112,1112,1112
S01113,23,Female,1113,1113,1113
S01114,18,Female,1114,1114,1114
S01115,24,Male,1115,1115,1115
S01116,18,Female,1116,1116,1116
S01117,26,Male,1117,1117,1117
S01118,18,Male,1118,1118,1118
S01119,18,Male,1119,1119,1119
S01120,24,Male,1120,1120,1120
S01121,19,Male,1121,1121,1121
S01122,22,Female,1122,1122,1122
S01123,25,Female,1123,1123,1123
S01124,25,Female,1124,1124,1124
S01125,20,Male,1125,1125,1125
S01126,24,Male,1126,1126,1126
S01127,20,Male,1127,1127,1127
S01128,23,Male,1128,1128,1128
S01129,23,Male,1129,1129,1129
S01130,20,Female,1130,1130,1130
S01131,24,Female,1131,1131,1131
S01132,20,Female,1132,1132,1132
S01133,25,Male,1133,1133,1133
S01134,27,Female,1134,1134,1134
S01135,21,Male,1135,1135,1135
S01136,18,Male,1136,1136,1136
S01137,21,Male,1137,1137,1137
S01138,24,Female,1138,1138,1138
S01139,28,Other,1139,1139,1139
S01140,21,Male,1140,1140,1140
S01141,23,Female,1141,1141,1141
S01142,26,Female,1142,1142,1142
S01143,18,Male,1143,1143,1143
S01144,22,Male,1144,1144,1144
S01145,28,Male,1145,1145,1145
S01146,24,Other,1146,1146,1146
S01147,18,Male,1147,1147,1147
S01148,21,Female,1148,1148,1148
S01149,23,Male,1149,1149,1149
S01150,19,Female,1150,1150,1150
S01151,27,Male,1151,1151,1151
S01152,22,Female,1152,1152,1152
S01153,28,Female,1153,1153,1153
S01154,27,Female,1154,1154,1154
S01155,18,Female,1155,1155,1155
S01156,23,Male,1156,1156,1156
S01157,23,Female,1157,1157,1157
S01158,21,Male,1158,1158,1158
S01159,25,Male,1159,1159,1159
S01160,21,Female,1160,1160,1160
S01161,25,Male,1161,1161,1161
S01162,25,Female,1162,1162,1162
S01163,22,Other,1163,1163,1163
S01164,21,Male,1164,1164,1164
S01165,29,Female,1165,1165,1165
S01166,19,Male,1166,1166,1166
S01167,28,Male,1167,1167,1167
S01168,20,Male,1168,1168,1168
S01169,20,Female,1169,1169,1169
S01170,21,Female,1170,1170,1170
S01171,21,Female,1171,1171,1171
S01172,27,Other,1172,1172,1172
S01173,28,Male,1173,1173,1173
S01174,28,Male,1174,1174,1174
S01175,22,Female,1175,1175,1175
S01176,21,Female,1176,1176,1176
S01177,28,Male,1177,1177,1177
S01178,27,Male,1178,1178,1178
S01179,25,Female,1179,1179,1179
S01180,23,Female,1180,1180,1180
S01181,23,Male,1181,1181,1181
S01182,25,Male,1182,1182,1182
S01183,24,Female,1183,1183,1183
S01184,27,Female,1184,1184,1184
S01185,28,Male,1185,1185,1185
S01186,29,Female,1186,1186,1186
S01187,27,Male,1187,1187,1187
S01188,25,Male,1188,1188,1188
S01189,19,Female,1189,1189,1189
S01190,26,Female,1190,1190,1190
S01191,18,Male,1191,1191,1191
S01192,25,Female,1192,1192,1192
S01193,29,Female,1193,1193,1193
S01194,28,Female,1194,1194,1194
S01195,29,Female,1195,1195,1195
S01196,29,Female,1196,1196,1196
S01197,21,Female,1197,1197,1197
S01198,21,Male,1198,1198,1198
S01199,22,Male,1199,1199,1199
S01200,25,Male,1200,1200,1200
S01201,22,Female,1201,1201,1201
S01202,25,Female,1202,1202,1202
S01203,27,Male,1203,1203,1203
S01204,18,Male,1204,1204,1204
S01205,29,Female,1205,1205,1205
S01206,27,Male,1206,1206,1206
S01207,26,Female,1207,1207,1207
S01208,23,Male,1208,1208,1208
S01209,20,Female,1209,1209,1209
S01210,25,Female,1210,1210,1210
S01211,26,Male,1211,1211,1211
S01212,23,Male,1212,1212,1212
S01213,28,Male,1213,1213,1213
S01214,24,Female,1214,1214,1214
S01215,18,Female,1215,1215,1215
S01216,22,Male,1216,1216,1216
S01217,22,Female,1217,1217,1217
S01218,27,Female,1218,1218,1218
S01219,21,Male,1219,1219,1219
S01220,23,Male,1220,1220,1220
S01221,24,Female,1221,1221,1221
S01222,26,Female,1222,1222,1222
S01223,18,Female,1223,1223,1223
S01224,23,Female,1224,1224,1224
S01225,24,Female,1225,1225,1225
S01226,20,Male,1226,1226,1226
S01227,25,Female,1227,1227,1227
S01228,22,Female,1228,1228,1228
S01229,26,Female,1229,1229,1229
S01230,22,Male,1230,1230,1230
S01231,26,Male,1231,1231,1231
S01232,27,Male,1232,1232,1232
S01233,21,Male,1233,1233,1233
S01234,26,Male,1234,1234,1234
S01235,22,Female,1235,1235,1235
S01236,27,Female,1236,1236,1236
S01237,26,Male,1237,1237,1237
S01238,20,Female,1238,1238,1238
S01239,21,Male,1239,1239,1239
S01240,26,Male,1240,1240,1240
S01241,27,Male,1241,1241,1241
S01242,28,Female,1242,1242,1242
S01243,23,Male,1243,1243,1243
S01244,19,Male,1244,1244,1244
S01245,24,Male,1245,1245,1245
S01246,19,Female,1246,1246,1246
S01247,28,Male,1247,1247,1247
S01248,19,Female,1248,1248,1248
S01249,28,Female,1249,1249,1249
S01250,18,Female,1250,1250,1250
S01251,28,Female,1251,1251,1251
S01252,28,Male,1252,1252,1252
S01253,29,Male,1253,1253,1253
S01254,28,Female,1254,1254,1254
S01255,20,Male,1255,1255,1255
S01256,23,Female,1256,1256,1256
S01257,25,Female,1257,1257,1257
S01258,26,Female,1258,1258,1258
S01259,24,Female,1259,1259,1259
S01260,21,Other,1260,1260,1260
S01261,23,Female,1261,1261,1261
S01262,22,Male,1262,1262,1262
S01263,25,Female,1263,1263,1263
S01264,18,Male,1264,1264,1264
S01265,18,Male,1265,1265,1265
S01266,28,Female,1266,1266,1266
S01267,23,Male,1267,1267,1267
S01268,27,Male,1268,1268,1268
S01269,29,Male,1269,1269,1269
S01270,19,Female,1270,1270,1270
S01271,22,Female,1271,1271,1271
S01272,18,Female,1272,1272,1272
S01273,24,Male,1273,1273,1273
S01274,18,Female,1274,1274,1274
S01275,21,Female,1275,1275,1275
S01276,26,Male,1276,1276,1276
S01277,18,Male,1277,1277,1277
S01278,21,Male,1278,1278,1278
S01279,23,Other,1279,1279,1279
S01280,23,Female,1280,1280,1280
S01281,29,Female,1281,1281,1281
S01282,25,Male,1282,1282,1282
S01283,18,Female,1283,1283,1283
S01284,24,Female,1284,1284,1284
S01285,18,Female,1285,1285,1285
S01286,24,Other,1286,1286,1286
S01287,20,Male,1287,1287,1287
S01288,28,Male,1288,1288,1288
S01289,25,Female,1289,1289,1289
S01290,20,Female,1290,1290,1290
S01291,18,Female,1291,1291,1291
S01292,25,Male,1292,1292,1292
S01293,20,Female,1293,1293,1293
S01294,19,Male,1294,1294,1294
S01295,18,Male,1295,1295,1295
S01296,20,Female,1296,1296,1296
S01297,19,Female,1297,1297,1297
S01298,19,Male,1298,1298,1298
S01299,23,Male,1299,1299,1299
S01300,29,Male,1300,1300,1300
S01301,18,Male,1301,1301,1301
S01302,19,Female,1302,1302,1302
S01303,23,Female,1303,1303,1303
S01304,20,Male,1304,1304,1304
S01305,21,Female,1305,1305,1305
S01306,18,Female,1306,1306,1306
S01307,25,Female,1307,1307,1307
S01308,24,Male,1308,1308,1308
S01309,24,Female,1309,1309,1309
S01310,20,Male,1310,1310,1310
S01311,27,Male,1311,1311,1311
S01312,27,Male,1312,1312,1312
S01313,20,Female,1313,1313,1313
S01314,19,Male,1314,1314,1314
S01315,29,Male,1315,1315,1315
S01316,18,Male,1316,1316,1316
S01317,24,Female,1317,1317,1317
S01318,24,Female,1318,1318,1318
S01319,29,Male,1319,1319,1319
S01320,19,Female,1320,1320,1320
S01321,24,Female,1321,1321,1321
S01322,25,Female,1322,1322,1322
S01323,18,Male,1323,1323,1323
S01324,26,Female,1324,1324,1324
S01325,24,Female,1325,1325,1325
S01326,20,Female,1326,1326,1326
S01327,25,Male,1327,1327,1327
S01328,24,Female,1328,1328,1328
S01329,28,Female,1329,1329,1329
S01330,25,Female,1330,1330,1330
S01331,23,Male,1331,1331,1331
S01332,26,Male,1332,1332,1332
S01333,22,Female,1333,1333,1333
S01334,20,Female,1334,1334,1334
S01335,20,Male,1335,1335,1335
S01336,18,Female,1336,1336,1336
S01337,29,Male,1337,1337,1337
S01338,25,Female,1338,1338,1338
S01339,19,Female,1339,1339,1339
S01340,20,Female,1340,1340,1340
S01341,25,Female,1341,1341,1341
S01342,25,Male,1342,1342,1342
S01343,28,Female,1343,1343,1343
S01344,21,Male,1344,1344,1344
S01345,21,Female,1345,1345,1345
S01346,22,Female,1346,1346,1346
S01347,23,Female,1347,1347,1347
S01348,22,Male,1348,1348,1348
S01349,24,Female,1349,1349,1349
S01350,19,Male,1350,1350,1350
S01351,24,Male,1351,1351,1351
S01352,27,Female,1352,1352,1352
S01353,24,Male,1353,1353,1353
S01354,18,Female,1354,1354,1354
S01355,24,Male,1355,1355,1355
S01356,22,Male,1356,1356,1356
S01357,20,Female,1357,1357,1357
S01358,20,Female,1358,1358,1358
S01359,21,Male,1359,1359,1359
S01360,29,Female,1360,1360,1360
S01361,19,Female,1361,1361,1361
S01362,19,Female,1362,1362,1362
S01363,18,Male,1363,1363,1363
S01364,22,Female,1364,1364,1364
S01365,21,Female,1365,1365,1365
S01366,28,Female,1366,1366,1366
S01367,27,Male,1367,1367,1367
S01368,19,Female,1368,1368,1368
S01369,20,Female,1369,1369,1369
S01370,24,Female,1370,1370,1370
S01371,24,Male,1371,1371,1371
S01372,29,Female,1372,1372,1372
S01373,21,Female,1373,1373,1373
S01374,22,Male,1374,1374,1374
S01375,22,Male,1375,1375,1375
S01376,23,Female,1376,1376,1376
S01377,26,Male,1377,1377,1377
S01378,19,Other,1378,1378,1378
S01379,22,Female,1379,1379,1379
S01380,29,Female,1380,1380,1380
S01381,20,Male,1381,1381,1381
S01382,21,Male,1382,1382,1382
S01383,27,Female,1383,1383,1383
S01384,23,Male,1384,1384,1384
S01385,29,Female,1385,1385,1385
S01386,25,Male,1386,1386,1386
S01387,18,Male,1387,1387,1387
S01388,27,Male,1388,1388,1388
S01389,25,Female,1389,1389,1389
S01390,28,Other,1390,1390,1390
S01391,24,Male,1391,1391,1391
S01392,18,Male,1392,1392,1392
S01393,19,Male,1393,1393,1393
S01394,20,Female,1394,1394,1394
S01395,18,Male,1395,1395,1395
S01396,26,Female,1396,1396,1396
S01397,25,Female,1397,1397,1397
S01398,19,Female,1398,1398,1398
S01399,26,Male,1399,1399,1399
S01400,24,Other,1400,1400,1400
S01401,26,Male,1401,1401,1401
S01402,23,Male,1402,1402,1402
S01403,23,Female,1403,1403,1403
S01404,28,Female,1404,1404,1404
S01405,21,Male,1405,1405,1405
S01406,27,Male,1406,1406,1406
S01407,27,Female,1407,1407,1407
S01408,19,Male,1408,1408,1408
S01409,24,Female,1409,1409,1409
S01410,22,Female,1410,1410,1410
S01411,28,Male,1411,1411,1411
S01412,23,Male,1412,1412,1412
S01413,19,Male,1413,1413,1413
S01414,22,Female,1414,1414,1414
S01415,27,Female,1415,1415,1415
S01416,21,Male,1416,1416,1416
S01417,26,Female,1417,1417,1417
S01418,23,Other,1418,1418,1418
S01419,19,Male,1419,1419,1419
S01420,18,Female,1420,1420,1420
S01421,22,Male,1421,1421,1421
S01422,26,Male,1422,1422,1422
S01423,23,Male,1423,1423,1423
S01424,27,Male,1424,1424,1424
S01425,29,Male,1425,1425,1425
S01426,24,Male,1426,1426,1426
S01427,22,Female,1427,1427,1427
S01428,27,Female,1428,1428,1428
S01429,23,Female,1429,1429,1429
S01430,22,Male,1430,1430,1430
S01431,28,Male,1431,1431,1431
S01432,26,Male,1432,1432,1432
S01433,23,Female,1433,1433,1433
S01434,28,Female,1434,1434,1434
S01435,25,Male,1435,1435,1435
S01436,19,Male,1436,1436,1436
S01437,29,Female,1437,1437,1437
S01438,26,Male,1438,1438,1438
S01439,22,Male,1439,1439,1439
S01440,24,Female,1440,1440,1440
S01441,27,Female,1441,1441,1441
S01442,18,Male,1442,1442,1442
S01443,27,Male,1443,1443,1443
S01444,22,Other,1444,1444,1444
S01445,29,Male,1445,1445,1445
S01446,27,Male,1446,1446,1446
S01447,19,Male,1447,1447,1447
S01448,29,Male,1448,1448,1448
S01449,23,Male,1449,1449,1449
S01450,28,Female,1450,1450,1450
S01451,18,Male,1451,1451,1451
S01452,20,Male,1452,1452,1452
S01453,22,Female,1453,1453,1453
S01454,21,Female,1454,1454,1454
S01455,20,Female,1455,1455,1455
S01456,27,Female,1456,1456,1456
S01457,22,Male,1457,1457,1457
S01458,28,Female,1458,1458,1458
S01459,25,Male,1459,1459,1459
S01460,28,Other,1460,1460,1460
S01461,21,Female,1461,1461,1461
S01462,18,Other,1462,1462,1462
S01463,28,Female,1463,1463,1463
S01464,24,Male,1464,1464,1464
S01465,25,Female,1465,1465,1465
S01466,20,Other,1466,1466,1466
S01467,23,Female,1467,1467,1467
S01468,19,Male,1468,1468,1468
S01469,24,Female,1469,1469,1469
S01470,25,Male,1470,1470,1470
S01471,23,Male,1471,1471,1471
S01472,23,Male,1472,1472,1472
S01473,22,Male,1473,1473,1473
S01474,25,Female,1474,1474,1474
S01475,18,Male,1475,1475,1475
S01476,27,Female,1476,1476,1476
S01477,21,Male,1477,1477,1477
S01478,21,Male,1478,1478,1478
S01479,20,Male,1479,1479,1479
S01480,20,Male,1480,1480,1480
S01481,21,Male,1481,1481,1481
S01482,28,Male,1482,1482,1482
S01483,18,Female,1483,1483,1483
S01484,28,Male,1484,1484,1484
S01485,28,Male,1485,1485,1485
S01486,19,Male,1486,1486,1486
S01487,26,Female,1487,1487,1487
S01488,27,Female,1488,1488,1488
S01489,19,Female,1489,1489,1489
S01490,22,Male,1490,1490,1490
S01491,26,Male,1491,1491,1491
S01492,26,Female,1492,1492,1492
S01493,25,Male,1493,1493,1493
S01494,18,Male,1494,1494,1494
S01495,18,Male,1495,1495,1495
S01496,26,Male,1496,1496,1496
S01497,28,Male,1497,1497,1497
S01498,25,Female,1498,1498,1498
S01499,27,Male,1499,1499,1499
S01500,26,Female,1500,1500,1500
S01501,24,Male,1501,1501,1501
S01502,20,Male,1502,1502,1502
S01503,20,Female,1503,1503,1503
S01504,19,Male,1504,1504,1504
S01505,22,Female,1505,1505,1505
S01506,29,Female,1506,1506,1506
S01507,29,Male,1507,1507,1507
S01508,20,Female,1508,1508,1508
S01509,23,Male,1509,1509,1509
S01510,19,Female,1510,1510,1510
S01511,29,Male,1511,1511,1511
S01512,20,Female,1512,1512,1512
S01513,22,Male,1513,1513,1513
S01514,29,Female,1514,1514,1514
S01515,28,Female,1515,1515,1515
S01516,28,Female,1516,1516,1516
S01517,18,Female,1517,1517,1517
S01518,18,Female,1518,1518,1518
S01519,27,Female,1519,1519,1519
S01520,26,Male,1520,1520,1520
S01521,24,Male,1521,1521,1521
S01522,18,Male,1522,1522,1522
S01523,29,Male,1523,1523,1523
S01524,25,Male,1524,1524,1524
S01525,20,Female,1525,1525,1525
S01526,25,Male,1526,1526,1526
S01527,22,Female,1527,1527,1527
S01528,18,Male,1528,1528,1528
S01529,24,Male,1529,1529,1529
S01530,22,Female,1530,1530,1530
S01531,23,Female,1531,1531,1531
S01532,23,Female,1532,1532,1532
S01533,25,Female,1533,1533,1533
S01534,26,Male,1534,1534,1534
S01535,19,Female,1535,1535,1535
S01536,26,Male,1536,1536,1536
S01537,29,Male,1537,1537,1537
S01538,28,Male,1538,1538,1538
S01539,27,Male,1539,1539,1539
S01540,26,Male,1540,1540,1540
S01541,27,Female,1541,1541,1541
S01542,27,Female,1542,1542,1542
S01543,24,Male,1543,1543,1543
S01544,18,Male,1544,1544,1544
S01545,24,Male,1545,1545,1545
S01546,27,Male,1546,1546,1546
S01547,22,Female,1547,1547,1547
S01548,23,Male,1548,1548,1548
S01549,27,Female,1549,1549,1549
S01550,24,Male,1550,1550,1550
S01551,22,Other,1551,1551,1551
S01552,24,Male,1552,1552,1552
S01553,26,Female,1553,1553,1553
S01554,20,Male,1554,1554,1554
S01555,25,Female,1555,1555,1555
S01556,19,Male,1556,1556,1556
S01557,28,Male,1557,1557,1557
S01558,24,Female,1558,1558,1558
S01559,19,Female,1559,1559,1559
S01560,21,Female,1560,1560,1560
S01561,24,Female,1561,1561,1561
S01562,20,Female,1562,1562,1562
S01563,19,Male,1563,1563,1563
S01564,28,Male,1564,1564,1564
S01565,27,Male,1565,1565,1565
S01566,24,Female,1566,1566,1566
S01567,18,Male,1567,1567,1567
S01568,25,Male,1568,1568,1568
S01569,20,Female,1569,1569,1569
S01570,29,Female,1570,1570,1570
S01571,29,Male,1571,1571,1571
S01572,19,Male,1572,1572,1572
S01573,20,Male,1573,1573,1573
S01574,22,Male,1574,1574,1574
S01575,28,Male,1575,1575,1575
S01576,25,Female,1576,1576,1576
S01577,27,Female,1577,1577,1577
S01578,24,Female,1578,1578,1578
S01579,24,Male,1579,1579,1579
S01580,29,Female,1580,1580,1580
S01581,24,Male,1581,1581,1581
S01582,25,Male,1582,1582,1582
S01583,18,Female,1583,1583,1583
S01584,21,Male,1584,1584,1584
S01585,23,Male,1585,1585,1585
S01586,26,Female,1586,1586,1586
S01587,19,Male,1587,1587,1587
S01588,18,Female,1588,1588,1588
S01589,27,Male,1589,1589,1589
S01590,29,Female,1590,1590,1590
S01591,19,Male,1591,1591,1591
S01592,24,Male,1592,1592,1592
S01593,20,Female,1593,1593,1593
S01594,27,Male,1594,1594,1594
S01595,19,Male,1595,1595,1595
S01596,28,Male,1596,1596,1596
S01597,24,Male,1597,1597,1597
S01598,19,Male,1598,1598,1598
S01599,20,Male,1599,1599,1599
S01600,28,Female,1600,1600,1600
S01601,24,Male,1601,1601,1601
S01602,21,Female,1602,1602,1602
S01603,18,Male,1603,1603,1603
S01604,22,Male,1604,1604,1604
S01605,29,Female,1605,1605,1605
S01606,26,Male,1606,1606,1606
S01607,25,Other,1607,1607,1607
S01608,29,Male,1608,1608,1608
S01609,26,Female,1609,1609,1609
S01610,27,Female,1610,1610,1610
S01611,26,Female,1611,1611,1611
S01612,24,Female,1612,1612,1612
S01613,21,Female,1613,1613,1613
S01614,22,Male,1614,1614,1614
S01615,18,Male,1615,1615,1615
S01616,18,Female,1616,1616,1616
S01617,20,Male,1617,1617,1617
S01618,25,Male,1618,1618,1618
S01619,19,Female,1619,1619,1619
S01620,21,Male,1620,1620,1620
S01621,19,Female,1621,1621,1621
S01622,22,Female,1622,1622,1622
S01623,26,Female,1623,1623,1623
S01624,18,Female,1624,1624,1624
S01625,22,Male,1625,1625,1625
S01626,26,Male,1626,1626,1626
S01627,18,Male,1627,1627,1627
S01628,26,Male,1628,1628,1628
S01629,25,Female,1629,1629,1629
S01630,21,Female,1630,1630,1630
S01631,29,Male,1631,1631,1631
S01632,28,Male,1632,1632,1632
S01633,27,Other,1633,1633,1633
S01634,22,Male,1634,1634,1634
S01635,22,Female,1635,1635,1635
S01636,28,Male,1636,1636,1636
S01637,29,Female,1637,1637,1637
S01638,23,Female,1638,1638,1638
S01639,24,Female,1639,1639,1639
S01640,25,Female,1640,1640,1640
S01641,25,Male,1641,1641,1641
S01642,28,Male,1642,1642,1642
S01643,19,Female,1643,1643,1643
S01644,26,Male,1644,1644,1644
S01645,24,Female,1645,1645,1645
S01646,21,Female,1646,1646,1646
S01647,21,Female,1647,1647,1647
S01648,28,Female,1648,1648,1648
S01649,25,Female,1649,1649,1649
S01650,21,Female,1650,1650,1650
S01651,23,Male,1651,1651,1651
S01652,22,Male,1652,1652,1652
S01653,20,Male,1653,1653,1653
S01654,27,Female,1654,1654,1654
S01655,28,Male,1655,1655,1655
S01656,19,Female,1656,1656,1656
S01657,26,Male,1657,1657,1657
S01658,27,Female,1658,1658,1658
S01659,26,Male,1659,1659,1659
S01660,18,Female,1660,1660,1660
S01661,27,Female,1661,1661,1661
S01662,20,Male,1662,1662,1662
S01663,25,Male,1663,1663,1663
S01664,23,Female,1664,1664,1664
S01665,22,Female,1665,1665,1665
S01666,22,Male,1666,1666,1666
S01667,23,Other,1667,1667,1667
S01668,24,Female,1668,1668,1668
S01669,18,Female,1669,1669,1669
S01670,26,Male,1670,1670,1670
S01671,20,Male,1671,1671,1671
S01672,21,Female,1672,1672,1672
S01673,27,Female,1673,1673,1673
S01674,18,Female,1674,1674,1674
S01675,28,Male,1675,1675,1675
S01676,27,Male,1676,1676,1676
S01677,20,Male,1677,1677,1677
S01678,19,Male,1678,1678,1678
S01679,19,Male,1679,1679,1679
S01680,18,Male,1680,1680,1680
S01681,25,Other,1681,1681,1681
S01682,20,Male,1682,1682,1682
S01683,20,Female,1683,1683,1683
S01684,23,Female,1684,1684,1684
S01685,25,Female,1685,1685,1685
S01686,26,Male,1686,1686,1686
S01687,26,Female,1687,1687,1687
S01688,21,Female,1688,1688,1688
S01689,22,Female,1689,1689,1689
S01690,19,Female,1690,1690,1690
S01691,28,Other,1691,1691,1691
S01692,26,Female,1692,1692,1692
S01693,25,Male,1693,1693,1693
S01694,20,Female,1694,1694,1694
S01695,28,Male,1695,1695,1695
S01696,29,Female,1696,1696,1696
S01697,26,Male,1697,1697,1697
S01698,20,Male,1698,1698,1698
S01699,26,Female,1699,1699,1699
S01700,19,Female,1700,1700,1700
S01701,29,Male,1701,1701,1701
S01702,27,Male,1702,1702,1702
S01703,26,Female,1703,1703,1703
S01704,25,Male,1704,1704,1704
S01705,26,Female,1705,1705,1705
S01706,22,Male,1706,1706,1706
S01707,28,Female,1707,1707,1707
S01708,28,Female,1708,1708,1708
S01709,19,Male,1709,1709,1709
S01710,25,Male,1710,1710,1710
S01711,29,Male,1711,1711,1711
S01712,23,Female,1712,1712,1712
S01713,25,Female,1713,1713,1713
S01714,28,Female,1714,1714,1714
S01715,22,Male,1715,1715,1715
S01716,27,Male,1716,1716,1716
S01717,19,Male,1717,1717,1717
S01718,23,Male,1718,1718,1718
S01719,22,Female,1719,1719,1719
S01720,29,Female,1720,1720,1720
S01721,29,Female,1721,1721,1721
