1364,4,0,3,1
1365,9,4,5,1
1366,5,1,3,5
1367,3,2,5,5
1368,1,3,5,0
1369,4,4,1,1
1370,0,4,1,4
1371,6,1,4,2
1372,8,1,2,1
1373,2,2,5,5
1374,5,2,4,0
1375,8,0,2,1
1376,3,2,4,0
1377,5,2,5,2
1378,2,4,2,0
1379,8,3,3,2
1380,6,3,1,1
1381,6,5,1,5
1382,3,2,2,4
1383,5,5,2,1
1384,7,5,5,2
1385,5,0,2,5
1386,5,0,1,3
1387,3,3,5,3
1388,7,1,4,3
1389,9,4,1,1
1390,7,2,3,0
1391,8,4,5,4
1392,5,2,3,5
1393,1,2,2,4
1394,3,5,4,5
1395,3,3,2,1
1396,7,4,1,2
1397,4,4,4,1
1398,3,1,1,3
1399,7,1,4,2
1400,2,4,3,4
1401,1,1,1,1
1402,3,1,1,0
1403,0,2,2,0
1404,0,3,5,4
1405,4,2,1,2
1406,0,5,4,3
1407,3,1,2,0
1408,7,2,5,0
1409,7,2,1,1
1410,1,0,3,5
1411,2,2,2,4
1412,2,2,3,0
1413,0,3,4,1
1414,2,4,2,2
1415,7,0,2,5
1416,5,0,2,0
1417,4,0,5,4
1418,9,5,5,1
1419,8,0,1,2
1420,6,3,3,1
1421,5,4,1,3
1422,4,5,3,4
1423,4,3,1,4
1424,9,0,2,5
1425,8,4,2,0
1426,9,3,3,5
1427,5,4,2,1
1428,3,5,1,2
1429,3,3,5,0
1430,3,4,4,4
1431,5,3,1,1
1432,0,0,3,2
1433,8,0,2,5
1434,1,0,4,4
1435,1,5,4,2
1436,4,3,2,5
1437,3,4,1,1
1438,2,4,2,2
1439,4,1,5,0
1440,6,2,3,0
1441,9,0,2,1
1442,1,0,1,5
1443,5,0,5,4
1444,3,1,5,3
1445,1,1,1,3
1446,0,1,3,3
1447,7,0,4,4
1448,4,4,5,0
1449,9,0,1,0
1450,1,1,5,5
1451,7,1,4,5
1452,2,2,1,0
1453,6,3,5,5
1454,1,2,1,1
1455,6,2,1,5
1456,3,0,4,0
1457,9,3,1,5
1458,0,3,3,0
1459,4,0,5,0
1460,3,4,2,3
1461,7,5,3,2
1462,0,0,3,0
1463,1,4,1,2
1464,4,4,3,5
1465,9,3,3,0
1466,9,0,3,3
1467,1,0,1,3
1468,0,3,3,5
1469,5,2,2,5
1470,9,0,3,5
1471,3,5,1,2
1472,4,5,1,3
1473,2,1,4,1
1474,9,1,4,4
1475,5,0,2,4
1476,3,4,5,5
1477,5,5,4,0
1478,4,5,3,3
1479,1,3,1,4
1480,3,5,4,2
1481,1,4,1,2
1482,4,1,3,5
1483,2,1,1,2
1484,5,3,1,0
1485,4,1,4,4
1486,1,2,1,4
1487,9,1,3,4
1488,7,5,2,2
1489,5,4,1,5
1490,8,4,1,2
1491,2,2,3,0
1492,3,4,5,5
1493,7,4,3,1
1494,6,4,4,4
1495,7,0,4,0
1496,8,2,2,2
1497,7,2,1,1
1498,7,1,2,3
1499,5,5,2,1
1500,1,2,1,0
1501,6,3,1,1
1502,3,2,3,2
1503,2,3,2,1
1504,3,4,2,2
1505,3,5,4,1
1506,2,3,2,0
1507,8,5,3,3
1508,2,5,5,4
1509,1,0,2,1
1510,0,5,3,3
1511,0,4,3,1
1512,4,3,5,5
1513,4,5,3,3
1514,8,4,4,2
1515,3,0,5,3
1516,4,4,4,4
1517,5,4,2,3
1518,9,2,2,4
1519,6,1,3,4
1520,8,3,3,3
1521,5,1,5,4
1522,0,0,2,4
1523,7,0,1,5
1524,1,4,3,2
1525,8,1,5,0
1526,6,3,3,2
1527,6,3,5,0
1528,9,4,2,0
1529,9,3,3,2
1530,4,2,3,4
1531,7,1,1,5
1532,9,0,2,2
1533,0,3,5,4
1534,2,3,1,2
1535,8,3,5,2
1536,0,4,3,5
1537,7,0,4,1
1538,5,1,3,3
1539,9,3,2,2
1540,4,2,5,3
1541,5,5,1,4
1542,4,4,3,1
1543,8,1,5,5
1544,1,3,1,1
1545,9,1,3,0
1546,5,4,4,5
1547,3,5,4,5
1548,2,2,3,3
1549,4,3,2,1
1550,1,2,4,4
1551,2,4,5,0
1552,6,2,2,1
1553,0,4,2,4
1554,1,5,3,3
1555,2,2,5,4
1556,9,1,5,4
1557,6,1,1,4
1558,3,4,4,2
1559,7,1,4,5
1560,7,5,2,1
1561,0,2,2,4
1562,4,2,3,0
1563,0,3,5,2
1564,6,4,4,4
1565,3,1,1,4
1566,7,5,4,5
1567,7,4,4,1
1568,8,1,4,2
1569,5,3,2,4
1570,6,2,5,4
1571,6,2,5,3
1572,4,5,4,0
1573,6,0,5,0
1574,8,4,3,1
1575,3,1,2,2
1576,1,0,2,5
1577,7,4,5,5
1578,6,1,4,4
1579,5,3,4,5
1580,6,4,4,2
1581,2,1,5,1
1582,5,2,4,3
1583,9,4,5,1
1584,6,1,1,0
1585,6,5,5,3
1586,4,2,3,4
1587,2,2,4,1
1588,1,0,4,2
1589,6,1,2,2
1590,3,0,5,0
1591,1,5,1,0
1592,7,0,4,5
1593,1,3,2,0
1594,5,0,5,0
1595,3,0,2,4
1596,8,3,1,3
1597,4,3,5,5
1598,3,4,4,0
1599,7,0,5,1
1600,2,2,4,4
1601,8,3,3,3
1602,7,1,4,4
1603,7,4,2,2
1604,9,4,1,4
1605,4,0,5,5
1606,0,5,3,4
1607,9,2,3,2
1608,8,5,3,2
1609,1,5,2,2
1610,0,3,4,5
1611,5,1,3,5
1612,0,0,1,4
1613,9,2,1,2
1614,9,0,5,0
1615,9,0,1,1
1616,6,4,4,1
1617,6,5,4,2
1618,0,1,3,3
1619,9,1,4,4
1620,4,1,4,1
1621,2,1,3,5
1622,1,3,5,5
1623,4,3,4,0
1624,4,1,4,3
1625,1,2,2,3
1626,5,3,5,0
1627,6,3,3,4
1628,0,2,2,4
1629,2,1,2,2
1630,3,0,5,0
1631,1,3,4,0
1632,9,0,3,5
1633,4,0,5,0
1634,3,2,2,2
1635,1,1,1,1
1636,0,5,3,4
1637,7,0,1,2
1638,1,1,4,2
1639,3,4,5,5
1640,9,5,4,2
1641,4,5,5,5
1642,1,5,2,5
1643,9,1,4,0
1644,8,2,1,2
1645,1,2,2,1
1646,5,4,5,3
1647,6,2,2,2
1648,5,1,1,5
1649,3,5,3,1
1650,0,1,5,5
1651,1,5,3,0
1652,9,1,2,3
1653,9,2,4,4
1654,5,1,5,4
1655,7,3,2,0
1656,2,5,5,0
1657,6,5,1,4
1658,8,4,2,0
1659,3,3,4,4
1660,6,1,5,0
1661,6,2,4,4
1662,9,4,4,1
1663,8,3,1,0
1664,2,1,3,4
1665,0,2,2,0
1666,7,1,3,4
1667,3,5,3,4
1668,1,3,1,5
1669,4,3,4,5
1670,3,4,4,3
1671,0,2,2,0
1672,6,0,1,1
1673,3,1,5,2
1674,7,2,4,2
1675,8,0,2,5
1676,7,2,5,0
1677,0,1,3,5
1678,7,1,1,4
1679,4,4,5,4
1680,0,3,4,1
1681,8,3,2,0
1682,8,3,2,2
1683,6,4,1,1
1684,6,3,3,0
1685,0,2,4,0
1686,8,3,3,5
1687,0,3,1,5
1688,6,5,1,0
1689,8,1,3,3
1690,8,4,5,1
1691,4,4,5,0
1692,5,3,1,5
1693,1,5,5,1
1694,1,0,5,2
1695,9,1,2,0
1696,8,3,3,4
1697,0,0,2,0
1698,9,2,2,0
1699,4,5,1,1
1700,6,5,1,1
1701,9,1,1,5
1702,5,5,2,3
1703,5,4,4,0
1704,5,0,2,5
1705,7,3,2,2
1706,6,0,2,1
1707,4,4,5,3
1708,9,2,5,4
1709,1,0,1,4
1710,9,3,2,3
1711,5,0,2,5
1712,9,5,1,4
1713,4,2,3,0
1714,3,0,4,1
1715,9,2,4,2
1716,4,2,3,4
1717,8,1,1,0
1718,1,1,3,5
1719,5,3,4,1
1720,8,3,3,0
1721,9,3,2,0
1722,4,2,5,5
1723,5,2,2,1
1724,9,1,4,4
1725,3,5,5,4
1726,4,2,5,0
1727,7,1,3,3
1728,0,0,2,4
1729,0,3,3,0
1730,9,3,4,5
1731,3,4,5,2
1732,9,5,3,2
1733,2,1,5,3
1734,4,4,2,5
1735,9,3,4,0
1736,7,4,2,2
1737,0,0,3,5
1738,4,4,3,4
1739,4,0,1,0
1740,1,3,2,3
1741,4,2,4,3
1742,7,1,5,4
1743,9,4,1,2
1744,6,5,4,5
1745,1,0,2,2
1746,5,5,5,3
1747,9,3,4,1
1748,0,5,1,5
1749,9,5,5,5
1750,9,3,2,5
1751,2,2,5,3
1752,5,5,2,5
1753,8,5,3,3
1754,0,5,3,0
1755,5,3,2,4
1756,1,5,4,0
1757,8,3,1,3
1758,1,2,3,0
1759,2,3,4,2
1760,1,5,5,3
1761,3,0,3,2
1762,3,5,4,2
1763,9,4,1,4
1764,0,4,5,2
1765,7,0,3,0
1766,4,4,3,0
1767,7,5,1,5
1768,5,3,2,1
1769,1,5,3,4
1770,6,4,2,5
1771,9,4,1,5
1772,8,3,1,5
1773,6,4,4,1
1774,4,3,3,2
1775,3,2,5,5
1776,7,5,5,3
1777,5,2,1,0
1778,4,4,5,3
1779,6,2,5,1
1780,2,4,5,5
1781,8,2,4,1
1782,3,4,4,0
1783,3,1,1,5
1784,7,5,5,1
1785,5,0,1,3
1786,0,5,1,1
1787,1,2,1,3
1788,8,3,4,5
1789,5,0,4,2
1790,6,4,3,5
1791,8,0,5,4
1792,2,3,2,0
1793,4,3,4,1
1794,4,5,2,5
1795,9,4,5,0
1796,6,5,5,1
1797,1,2,4,2
1798,3,2,2,3
1799,3,1,1,0
1800,7,5,1,2
1801,9,3,4,2
1802,2,1,2,4
1803,1,3,4,2
1804,8,1,1,4
1805,3,5,5,2
1806,8,2,4,3
1807,5,3,1,2
1808,0,5,5,5
1809,2,5,4,3
1810,6,2,4,1
1811,8,0,1,2
1812,7,2,1,2
1813,4,3,5,1
1814,7,0,3,4
1815,1,1,5,3
1816,2,4,4,1
1817,7,3,4,1
1818,8,4,4,5
1819,9,4,1,0
1820,7,0,4,1
1821,3,1,4,4
1822,5,2,5,4
1823,4,0,1,4
1824,3,1,5,3
1825,8,2,3,3
1826,9,2,5,2
1827,2,1,5,1
1828,0,2,3,5
1829,6,3,5,4
1830,9,3,4,1
1831,7,0,4,2
1832,2,2,2,2
1833,2,2,1,4
1834,5,1,4,1
1835,1,3,1,2
1836,5,4,5,0
1837,4,0,2,3
1838,6,5,4,1
1839,8,3,5,4
1840,8,1,2,2
1841,0,0,5,2
1842,6,4,1,2
1843,2,5,5,3
1844,3,0,5,1
1845,1,3,5,2
1846,0,4,2,5
1847,9,5,5,3
1848,2,1,2,0
1849,9,0,2,1
1850,8,3,3,4
1851,0,1,5,1
1852,2,4,4,2
1853,4,0,2,4
1854,2,2,5,5
1855,3,3,4,1
1856,3,3,1,4
1857,0,2,4,1
1858,5,1,2,5
1859,6,3,2,0
1860,6,1,2,0
1861,5,4,3,0
1862,6,2,4,1
1863,2,1,5,4
1864,4,4,5,0
1865,6,0,2,3
1866,9,3,4,3
1867,4,2,1,0
1868,9,0,4,0
1869,1,0,5,2
1870,5,0,2,3
1871,6,1,4,3
1872,1,3,3,0
1873,9,2,2,5
1874,7,5,3,2
1875,4,5,2,4
1876,7,3,5,2
1877,2,3,1,2
1878,1,3,4,3
1879,6,4,4,0
1880,4,4,2,0
1881,4,4,1,0
1882,7,4,1,2
1883,8,3,5,2
1884,7,3,3,5
1885,9,5,4,1
1886,1,2,2,4
1887,9,5,1,1
1888,6,5,4,5
1889,4,2,4,4
1890,6,2,4,1
1891,2,5,1,1
1892,3,5,5,1
1893,6,5,4,1
1894,1,2,1,2
1895,1,2,1,4
1896,0,4,2,5
1897,0,3,5,1
1898,0,2,5,1
1899,5,1,5,5
1900,4,2,1,0
1901,9,2,1,2
1902,7,3,5,3
1903,4,5,1,0
1904,0,4,5,5
1905,7,0,2,3
1906,5,5,3,1
1907,7,5,3,4
1908,1,3,3,3
1909,9,4,3,3
1910,7,1,2,3
1911,5,0,1,4
1912,0,4,2,0
1913,0,5,4,2
1914,9,4,1,4
1915,4,3,5,0
1916,6,4,4,1
1917,3,2,4,0
1918,9,4,2,3
1919,4,0,4,0
1920,9,4,2,0
1921,2,1,4,1
1922,1,2,2,1
1923,1,0,1,0
1924,4,0,4,4
1925,3,5,2,1
1926,1,3,3,3
1927,4,3,3,4
1928,9,2,4,5
1929,8,0,2,0
1930,7,5,1,5
1931,8,1,4,3
1932,8,4,1,3
1933,7,4,2,4
1934,8,4,3,0
1935,3,3,2,3
1936,7,0,1,5
1937,1,0,3,5
1938,8,1,4,1
1939,8,3,3,1
1940,2,1,4,4
1941,5,0,4,1
1942,6,4,3,2
1943,2,3,3,0
1944,4,3,1,3
1945,0,3,3,3
1946,2,5,5,4
1947,7,5,3,4
1948,2,4,1,3
1949,7,5,5,1
1950,8,3,5,4
1951,5,5,2,2
1952,6,5,5,4
1953,5,2,4,1
1954,7,3,1,0
1955,6,5,2,2
1956,9,4,3,4
1957,0,5,5,0
1958,2,5,2,0
1959,2,3,4,5
1960,2,5,2,3
1961,3,2,4,1
1962,0,2,2,3
1963,1,5,2,5
1964,4,3,3,1
1965,5,0,3,5
1966,8,0,3,0
1967,1,1,2,4
1968,8,2,5,1
1969,6,0,2,1
1970,8,1,3,0
1971,3,0,2,2
1972,6,3,5,0
1973,0,5,4,5
1974,7,2,1,0
1975,6,0,3,1
1976,6,3,2,0
1977,1,1,5,3
1978,9,3,3,0
1979,8,1,3,4
1980,7,0,4,0
1981,0,5,1,0
1982,0,4,2,4
1983,4,5,2,2
1984,1,3,3,2
1985,0,4,5,2
1986,9,2,3,3
1987,7,4,4,4
1988,3,5,1,3
1989,1,2,4,3
1990,4,0,5,5
1991,5,0,2,3
1992,7,3,5,4
1993,6,4,4,1
1994,6,2,2,1
1995,0,2,1,2
1996,2,4,3,3
1997,2,5,1,2
1998,6,0,3,3
1999,1,5,1,2
2000,9,0,2,0
2001,6,2,2,4
2002,8,3,2,3
2003,0,0,3,5
2004,1,1,2,3
2005,5,2,5,3
2006,1,4,3,4
2007,1,4,2,0
2008,4,5,2,1
2009,6,5,1,4
2010,3,2,5,0
2011,5,5,5,2
2012,2,5,3,3
2013,3,2,5,3
2014,3,0,2,1
2015,3,2,3,2
2016,0,2,4,0
2017,3,5,1,2
2018,3,1,1,2
2019,5,4,4,1
2020,8,5,3,0
2021,9,0,4,1
2022,5,3,5,0
2023,5,0,2,4
2024,6,4,4,4
2025,6,3,4,3
2026,0,2,5,1
2027,7,1,3,4
2028,0,1,2,5
2029,8,4,2,2
2030,3,5,1,2
2031,8,4,2,4
2032,7,1,2,1
2033,8,3,2,3
2034,5,3,2,2
2035,8,5,5,3
2036,3,0,1,2
2037,2,2,4,0
2038,2,5,1,4
2039,7,3,3,1
2040,1,2,4,2
2041,5,4,1,4
2042,8,3,1,3
2043,8,3,1,1
2044,7,3,1,1
2045,7,0,1,4
2046,0,5,1,4
2047,6,4,5,4
2048,0,1,5,0
2049,8,0,4,0
2050,2,0,2,1
2051,0,3,1,4
2052,7,0,2,5
2053,6,5,5,5
2054,1,5,3,0
2055,6,5,1,1
2056,4,1,4,2
2057,6,0,2,5
2058,9,5,4,4
2059,6,0,1,0
2060,1,3,2,1
2061,1,4,2,4
2062,6,5,1,1
2063,2,1,3,2
2064,3,3,1,5
2065,6,0,4,1
2066,1,5,5,1
2067,1,1,5,2
2068,8,2,5,3
2069,0,5,2,4
2070,2,5,2,2
2071,9,0,1,5
2072,3,4,2,2
2073,4,0,4,5
2074,2,4,1,4
2075,8,2,4,5
2076,4,3,5,1
2077,6,3,4,0
2078,6,5,5,4
2079,8,3,2,2
2080,1,1,1,1
2081,2,4,3,5
2082,3,0,4,3
2083,7,1,1,1
2084,0,1,3,0
2085,8,0,1,1
2086,4,2,3,0
2087,3,3,1,3
2088,7,2,5,3
2089,8,2,3,1
2090,2,3,1,4
2091,3,2,3,4
2092,0,1,5,4
2093,2,5,3,5
2094,9,0,3,5
2095,4,5,1,3
2096,7,1,4,0
2097,0,5,5,5
2098,0,1,1,5
2099,2,4,2,2
2100,8,3,3,1
2101,8,3,2,5
2102,0,5,1,5
2103,3,1,4,0
2104,7,3,5,2
2105,1,4,1,3
2106,3,5,4,2
2107,6,0,1,3
2108,6,2,4,3
2109,4,3,2,5
2110,6,1,4,5
2111,5,3,5,5
2112,1,1,2,0
2113,8,5,3,4
2114,4,5,2,4
2115,1,2,2,0
2116,5,3,3,1
2117,9,2,2,3
2118,4,1,2,1
2119,1,4,3,3
2120,9,4,3,5
2121,9,0,5,3
2122,6,1,2,5
2123,9,1,2,4
2124,1,1,2,4
2125,6,5,5,3
2126,5,5,2,5
2127,3,4,3,4
2128,3,4,3,4
2129,5,4,3,5
2130,8,3,3,2
2131,9,3,4,2
2132,5,4,3,5
2133,5,2,5,3
2134,0,3,4,4
2135,4,5,2,2
2136,0,3,3,1
2137,8,3,2,3
2138,9,3,3,3
2139,3,0,3,1
2140,1,3,4,3
2141,8,2,3,4
2142,5,0,3,2
2143,9,5,1,0
2144,2,5,5,2
2145,1,3,5,5
2146,5,1,2,1
2147,9,0,2,0
2148,5,5,4,5
2149,8,3,2,5
2150,4,2,1,4
2151,8,4,2,4
2152,4,5,3,2
2153,1,3,2,3
2154,0,1,2,5
2155,8,2,3,3
2156,9,5,1,1
2157,6,0,5,3
2158,2,2,1,4
2159,5,3,1,0
2160,9,5,4,5
2161,3,5,4,2
2162,8,1,3,2
2163,1,5,4,2
2164,3,2,5,3
2165,0,5,3,0
2166,6,2,4,3
2167,3,4,2,3
2168,4,4,4,5
2169,0,3,5,4
2170,1,0,4,5
2171,3,0,3,4
2172,1,1,2,5
2173,0,3,3,5
2174,9,0,2,3
2175,0,5,2,5
2176,5,2,5,1
2177,1,3,1,1
2178,2,2,5,1
2179,4,1,1,5
2180,2,5,1,3
2181,5,3,5,0
2182,6,5,4,1
2183,9,5,5,4
2184,5,5,3,2
2185,1,1,3,2
2186,8,4,3,3
2187,1,1,3,2
2188,5,5,1,3
2189,8,4,1,2
2190,8,3,5,0
2191,1,2,2,0
2192,8,2,2,0
2193,7,2,1,0
2194,6,1,4,1
2195,7,3,1,4
2196,9,3,4,0
2197,7,4,2,5
2198,0,3,1,1
2199,8,2,5,3
2200,5,3,3,2
2201,0,4,2,2
2202,0,3,1,1
2203,6,3,1,5
2204,9,2,3,5
2205,1,3,2,2
2206,5,1,5,5
2207,4,4,5,0
2208,4,4,5,2
2209,9,4,2,0
2210,5,3,5,0
2211,7,1,4,2
2212,4,5,1,1
2213,7,5,4,3
2214,4,4,2,1
2215,9,0,5,4
2216,5,5,5,4
2217,7,5,5,0
2218,1,2,3,0
2219,6,0,3,1
2220,2,0,5,1
2221,8,4,1,0
2222,9,0,3,5
2223,6,0,2,3
2224,2,5,5,3
2225,7,1,1,4
2226,9,2,3,5
2227,1,3,2,3
2228,9,4,3,2
2229,7,5,2,0
2230,6,5,5,1
2231,4,4,1,0
2232,3,0,4,2
2233,9,3,3,3
2234,9,5,1,0
2235,0,3,4,2
2236,3,3,5,5
2237,5,4,2,3
2238,5,4,5,4
2239,1,5,1,5
2240,8,5,1,4
2241,0,5,3,4
2242,3,1,4,5
2243,3,4,4,2
2244,1,4,3,2
2245,7,1,5,1
2246,1,4,4,1
2247,1,0,5,4
2248,1,0,2,0
2249,0,1,1,3
2250,4,5,2,1
2251,3,1,3,3
2252,1,0,4,5
2253,0,3,2,0
2254,0,4,1,4
2255,1,2,4,3
2256,0,2,5,5
2257,8,1,4,4
2258,1,2,1,3
2259,2,3,4,0
2260,8,2,2,1
2261,4,0,3,2
2262,7,1,2,4
2263,6,5,4,1
2264,5,2,5,3
2265,1,4,4,5
2266,3,1,1,5
2267,8,3,2,1
2268,6,0,2,2
2269,2,2,4,4
2270,5,0,3,4
2271,7,3,4,1
2272,7,5,3,0
2273,7,2,4,3
2274,7,5,2,1
2275,9,5,3,0
2276,5,1,1,4
2277,9,5,3,3
2278,2,1,5,4
2279,8,5,1,2
2280,2,4,4,5
2281,3,3,5,0
2282,9,2,1,2
2283,0,0,4,2
2284,1,0,3,2
2285,5,2,4,0
2286,0,3,2,3
2287,8,3,1,4
2288,7,5,3,3
2289,1,0,4,5
2290,1,2,3,3
2291,7,5,3,3
2292,7,2,1,4
2293,0,0,3,4
2294,4,2,1,0
2295,1,2,3,5
2296,0,5,3,1
2297,2,1,4,4
2298,2,1,5,4
2299,9,4,1,5
2300,8,5,2,1
2301,9,4,1,4
2302,0,3,3,3
2303,1,1,5,5
2304,8,1,1,4
2305,4,1,3,0
2306,8,1,2,4
2307,5,3,4,1
2308,9,0,4,3
2309,9,3,1,1
2310,2,0,1,5
2311,7,4,2,4
2312,8,1,4,4
2313,1,5,3,0
2314,8,5,1,3
2315,3,0,5,4
2316,7,3,4,0
2317,4,0,3,0
2318,5,2,4,1
2319,3,4,2,3
2320,4,4,5,2
2321,0,1,3,5
2322,2,1,3,0
2323,3,3,1,2
2324,0,0,2,1
2325,2,2,2,0
2326,3,4,3,5
2327,8,0,4,3
2328,2,2,3,2
2329,2,5,3,3
2330,3,0,3,2
2331,8,1,3,1
2332,8,5,3,0
2333,0,5,3,0
2334,7,4,4,1
2335,9,2,5,5
2336,0,1,5,5
2337,1,5,1,4
2338,9,3,5,2
2339,4,3,4,5
2340,5,1,3,5
2341,1,2,2,2
2342,9,2,4,4
2343,4,4,2,1
2344,2,1,1,3
2345,6,3,4,3
2346,0,1,3,1
2347,4,0,3,3
2348,2,2,4,1
2349,1,5,4,2
2350,2,0,3,2
2351,9,3,2,4
2352,3,2,4,5
2353,1,3,3,1
2354,1,3,5,5
2355,2,3,4,3
2356,1,4,1,1
2357,5,3,1,0
2358,1,3,4,4
2359,0,0,3,0
2360,7,0,2,4
2361,9,0,4,4
2362,3,2,1,4
2363,1,4,2,0
2364,3,2,5,4
2365,1,4,2,1
2366,4,4,5,1
2367,6,1,1,0
2368,5,5,5,2
2369,1,1,2,2
2370,3,1,1,0
2371,7,4,2,4
2372,6,4,4,4
2373,6,2,2,4
2374,3,4,4,0
2375,0,3,4,4
2376,6,3,5,1
2377,5,4,4,4
2378,7,3,5,0
2379,4,4,4,4
2380,7,1,1,1
2381,9,4,5,5
2382,7,1,2,0
2383,8,0,5,2
2384,0,3,1,0
2385,2,0,4,3
2386,5,3,1,2
2387,3,5,3,2
2388,7,5,1,0
2389,9,5,1,3
2390,0,0,1,2
2391,4,5,2,5
2392,3,4,2,4
2393,0,5,1,3
2394,9,0,3,3
2395,5,3,3,5
2396,9,2,5,5
2397,2,3,1,0
2398,4,2,5,0
2399,5,4,4,0
2400,3,3,3,3
2401,9,0,4,1
2402,9,4,4,0
2403,5,3,1,1
2404,6,4,3,2
2405,1,2,5,4
2406,6,4,4,5
2407,6,0,1,4
2408,1,3,2,1
2409,2,2,3,5
2410,2,4,2,3
2411,0,1,5,4
2412,0,2,5,1
2413,9,2,5,0
2414,5,0,3,1
2415,8,0,4,2
2416,8,4,1,5
2417,0,1,4,1
2418,6,2,3,0
2419,5,4,2,1
2420,3,5,1,0
2421,2,1,5,5
2422,8,4,2,0
2423,9,2,4,2
2424,4,4,1,2
2425,7,0,5,4
2426,3,0,1,0
2427,3,3,4,0
2428,5,1,3,0
2429,5,5,4,4
2430,2,2,3,3
2431,1,1,5,2
2432,8,0,4,2
2433,1,5,4,0
2434,8,2,4,4
2435,7,3,4,0
2436,9,0,3,2
2437,6,0,3,5
2438,4,5,2,4
2439,2,1,5,1
2440,1,4,5,2
2441,7,1,3,1
2442,1,0,2,3
2443,7,1,2,1
2444,4,4,4,4
2445,8,3,2,1
2446,3,2,5,3
2447,7,0,1,2
2448,6,1,3,3
2449,7,0,4,4
2450,4,2,2,5
2451,1,1,3,5
2452,6,3,3,1
2453,2,2,3,1
2454,9,4,5,4
2455,9,4,4,0
2456,9,0,1,4
2457,9,4,4,4
2458,1,1,2,3
2459,2,4,4,3
2460,3,3,5,4
2461,9,5,1,2
2462,6,1,4,1
2463,9,5,2,4
2464,0,0,4,0
2465,5,0,5,1
2466,5,4,3,2
2467,7,4,5,4
2468,1,0,5,5
2469,1,1,5,2
2470,0,2,1,5
2471,2,0,4,1
2472,6,3,2,0
2473,7,1,3,1
2474,6,2,3,5
2475,8,2,1,5
2476,7,1,2,1
2477,7,0,3,5
2478,1,2,2,4
2479,0,3,2,1
2480,5,5,4,4
2481,6,1,1,4
2482,5,4,5,5
2483,6,5,5,5
2484,7,0,3,2
2485,1,1,3,5
2486,0,3,1,0
2487,9,5,4,4
2488,7,5,3,3
2489,7,2,3,5
2490,7,0,2,5
2491,9,0,1,2
2492,6,1,5,4
2493,1,1,1,4
2494,3,3,5,2
2495,8,4,2,1
2496,7,1,4,4
2497,3,5,5,0
2498,7,1,2,4
2499,9,1,4,2
2500,5,3,2,3
2501,8,2,4,2
2502,0,4,3,2
2503,5,3,4,0
2504,3,1,5,1
2505,2,2,4,0
2506,4,1,1,0
2507,9,3,4,4
2508,7,0,2,3
2509,9,1,5,2
2510,5,2,3,0
2511,0,4,3,0
2512,5,0,2,5
2513,6,1,3,1
2514,5,1,5,1
2515,2,2,2,5
2516,8,0,5,3
2517,9,0,3,2
2518,9,0,3,0
2519,3,1,1,4
2520,4,0,2,5
2521,4,1,4,1
2522,2,1,2,0
2523,1,5,5,4
2524,7,0,3,0
2525,6,3,1,3
2526,4,4,2,5
2527,0,4,5,3
2528,9,3,1,4
2529,0,0,1,1
2530,7,1,1,5
2531,3,2,3,3
2532,3,3,5,1
2533,8,4,1,4
2534,1,4,3,5
2535,4,1,3,4
2536,5,4,3,0
2537,5,4,2,4
2538,9,1,3,0
2539,2,0,5,1
2540,9,5,4,5
2541,5,4,2,0
2542,9,5,1,5
2543,9,5,3,1
2544,4,0,2,3
2545,7,2,2,1
2546,3,0,5,2
2547,9,1,1,0
2548,9,1,4,3
2549,2,1,4,1
2550,5,4,2,4
2551,9,3,2,0
2552,8,4,1,1
2553,7,0,2,3
2554,9,2,3,5
2555,7,2,4,4
2556,2,2,3,5
2557,0,5,5,0
2558,2,2,2,3
2559,2,5,1,4
2560,5,3,5,5
2561,2,2,5,2
2562,1,5,1,4
2563,8,4,5,5
2564,5,2,3,0
2565,4,1,5,2
2566,2,0,1,1
2567,6,4,4,2
2568,6,3,2,2
2569,3,4,1,2
2570,9,1,3,4
2571,1,2,3,2
2572,1,2,4,2
2573,7,3,3,1
2574,3,0,1,2
2575,6,2,3,5
2576,2,5,4,4
2577,8,3,4,3
2578,9,2,5,3
2579,8,5,5,4
2580,6,4,3,4
2581,6,3,3,2
2582,0,3,3,4
2583,9,3,3,2
2584,7,2,5,0
2585,1,3,1,1
2586,7,4,1,1
2587,1,0,1,1
2588,0,0,5,0
2589,7,1,1,1
2590,3,4,1,2
2591,9,4,5,5
2592,5,3,2,3
2593,9,1,3,1
2594,9,5,3,1
2595,0,5,2,2
2596,8,4,4,5
2597,6,4,1,2
2598,4,4,2,1
2599,5,2,1,4
2600,2,4,2,0
2601,8,5,3,3
2602,1,2,1,3
2603,9,5,5,0
2604,0,4,3,1
2605,0,5,3,1
2606,9,0,3,1
2607,1,2,1,1
2608,5,2,4,1
2609,5,3,2,5
2610,8,4,2,3
2611,9,1,5,1
2612,3,1,4,2
2613,7,1,3,4
2614,3,1,2,1
2615,2,0,1,5
2616,3,1,3,2
2617,0,5,3,3
2618,8,3,4,2
2619,4,1,4,0
2620,6,3,2,0
2621,2,2,2,2
2622,4,5,3,1
2623,9,4,5,1
2624,3,1,3,5
2625,6,3,1,1
2626,4,5,5,5
2627,1,3,2,2
2628,2,4,5,0
2629,7,2,5,0
2630,2,1,2,3
2631,6,3,1,5
2632,4,1,1,0
2633,6,5,4,0
2634,9,0,4,4
2635,8,3,1,0
